,speaker,endAt
0,0,85.008
1,1,89.008
2,0,110.275
3,1,120.175
4,0,120.425
5,1,120.508
6,0,121.025
7,1,121.508
8,0,123.608
9,1,123.725
10,0,136.008
11,1,136.192
12,0,140.508
13,1,141.008
14,0,143.008
15,1,147.508
16,0,154.508
17,1,155.875
18,0,162.125
19,1,164.108
20,2,164.192
21,0,167.192
22,2,167.508
23,0,170.508
24,1,171.825
25,0,173.508
26,1,173.575
27,0,175.008
28,2,176.692
29,0,176.875
30,2,177.342
31,1,177.508
32,0,178.508
33,2,181.008
34,0,182.658
35,1,184.058
36,2,184.508
37,0,185.508
38,2,189.358
39,1,190.008
40,0,190.508
41,1,191.008
42,0,191.508
43,1,192.008
44,0,192.508
45,1,193.508
46,2,194.008
47,0,194.508
48,2,195.508
49,0,196.008
50,1,199.508
51,0,201.508
52,2,202.008
53,0,202.375
54,2,203.508
55,1,203.608
56,2,206.008
57,1,208.008
58,0,208.508
59,1,214.508
60,0,220.508
61,1,221.008
62,0,227.608
63,1,228.508
64,2,229.508
65,0,231.008
66,2,233.008
67,1,234.008
68,0,234.508
69,1,237.008
70,0,240.508
71,1,240.558
72,0,242.008
73,2,242.658
74,1,244.025
75,2,245.008
76,1,245.508
77,0,246.508
78,1,248.408
79,0,251.892
80,1,253.008
81,0,256.008
82,2,256.508
83,0,257.008
84,2,257.508
85,0,261.375
86,2,263.858
87,0,266.008
88,1,266.508
89,0,274.342
90,1,280.525
91,0,292.408
92,1,293.225
93,0,298.008
94,2,300.508
95,0,300.575
96,2,314.008
97,1,314.642
98,0,315.008
99,2,317.008
100,1,317.242
101,0,319.008
102,1,319.508
103,0,321.558
104,2,322.008
105,1,323.242
106,0,341.108
107,1,341.508
108,2,342.008
109,1,342.508
110,0,343.008
111,2,346.208
112,0,347.742
113,1,347.892
114,0,351.008
115,1,355.008
116,0,356.508
117,2,363.742
118,0,365.775
119,1,366.008
120,2,366.508
121,0,378.508
122,2,385.508
123,1,389.458
124,0,390.408
125,1,391.508
126,2,395.508
127,1,398.008
128,0,401.508
129,1,402.008
130,0,403.008
131,1,404.692
132,2,405.508
133,0,406.125
134,1,407.008
135,2,408.008
136,1,409.008
137,0,410.508
138,2,411.508
139,0,413.008
140,1,413.008
141,0,413.508
142,1,413.842
143,0,414.508
144,1,415.008
145,0,433.042
146,2,433.508
147,0,435.008
148,1,439.092
149,0,440.125
150,1,446.008
151,0,446.858
152,1,447.508
153,2,448.508
154,1,450.542
155,2,451.008
156,0,453.008
157,1,454.008
158,2,458.508
159,0,459.008
160,2,460.692
161,1,460.842
162,2,461.508
163,0,462.008
164,1,462.508
165,0,463.508
166,2,463.908
167,0,467.008
168,2,470.242
169,0,470.508
170,1,472.442
171,2,472.508
172,1,475.625
173,2,475.842
174,0,476.008
175,1,480.508
176,2,480.725
177,1,483.508
178,2,483.608
179,1,486.008
180,2,486.508
181,0,487.008
182,2,488.008
183,1,488.125
184,2,489.642
185,0,492.508
186,1,492.675
187,0,497.508
188,2,498.008
189,0,506.508
190,1,513.008
191,2,513.508
192,1,515.008
193,0,516.508
194,2,517.008
195,0,533.508
196,1,547.142
197,0,549.508
198,1,557.508
199,2,558.508
200,0,559.975
201,2,560.008
202,0,560.042
203,1,560.258
204,0,562.975
205,1,563.508
206,0,564.008
207,2,564.775
208,0,564.925
209,1,566.625
210,2,567.508
211,1,569.675
212,2,570.508
213,1,571.008
214,2,574.008
215,1,574.542
216,2,575.008
217,1,576.808
218,2,577.008
219,1,586.725
220,2,587.008
221,0,587.508
222,2,588.008
223,0,589.342
224,1,590.458
225,0,592.342
226,1,594.508
227,0,595.008
228,1,596.008
229,0,597.008
230,1,599.292
231,2,599.458
232,1,600.008
233,0,604.508
234,2,605.008
235,1,605.508
236,0,611.008
237,1,611.508
238,2,612.008
239,0,612.508
240,1,613.508
241,2,614.008
242,1,614.658
243,2,616.575
244,1,616.708
245,2,619.008
246,0,619.508
247,2,621.008
248,0,622.008
249,1,630.008
250,2,630.008
251,0,630.058
252,1,631.008
253,0,631.508
254,2,632.525
255,0,638.042
256,2,640.008
257,0,640.508
258,2,640.508
259,1,641.508
260,0,642.008
261,2,642.008
262,1,642.508
263,2,644.092
264,1,644.508
265,0,647.392
266,2,648.008
267,0,648.508
268,2,649.508
269,0,658.508
270,1,660.525
271,0,661.625
272,1,662.508
273,0,664.008
274,2,664.508
275,0,665.008
276,2,676.508
277,0,677.008
278,2,677.608
279,0,679.008
280,1,679.508
281,0,680.008
282,1,680.192
283,2,680.508
284,0,680.808
285,1,681.508
286,2,684.508
287,1,685.008
288,2,691.008
289,1,691.508
290,2,693.008
291,0,695.742
292,2,699.508
293,1,707.008
294,2,707.508
295,0,708.508
296,2,710.808
297,0,712.142
298,2,717.025
299,1,717.508
300,2,718.008
301,1,719.658
302,0,727.508
303,2,732.542
304,1,737.008
305,2,741.508
306,0,742.008
307,2,750.442
308,1,750.508
309,0,753.008
310,1,753.792
311,2,754.008
312,0,759.508
313,2,763.008
314,0,765.008
315,1,767.008
316,2,773.508
317,1,774.542
318,2,776.008
319,1,776.508
320,0,779.008
321,1,781.008
322,0,781.508
323,1,782.292
324,0,786.008
325,1,786.508
326,0,789.225
327,1,789.275
328,0,789.508
329,1,790.508
330,0,792.008
331,2,794.558
332,0,795.475
333,2,825.508
334,0,831.508
335,1,839.508
336,0,843.008
337,1,845.008
338,0,845.508
