,speaker,endAt
0,0,94.675
1,1,100.508
2,0,101.008
3,1,101.592
4,0,102.508
5,1,109.858
6,0,116.508
7,1,137.008
8,0,144.125
9,2,145.008
10,0,150.008
11,2,151.508
12,1,152.142
13,2,158.575
14,0,160.125
15,1,162.008
16,0,162.508
17,1,163.008
18,2,163.508
19,1,164.008
20,0,165.008
21,1,165.908
22,0,166.008
23,2,166.508
24,0,167.008
25,2,173.508
26,1,174.008
27,0,175.625
28,2,180.008
29,0,181.792
30,2,182.008
31,1,201.175
32,2,201.508
33,0,205.008
34,2,205.758
35,0,207.058
36,1,207.508
37,2,208.008
38,1,211.008
39,2,212.008
40,0,215.408
41,1,215.508
42,0,221.008
43,2,221.208
44,0,223.008
45,2,225.008
46,1,233.508
47,2,234.008
48,1,242.008
49,0,242.508
50,1,244.358
51,0,244.508
52,2,247.592
53,1,249.008
54,0,249.508
55,1,250.008
56,0,253.225
57,1,253.508
58,2,255.008
59,0,256.508
60,2,257.008
61,0,257.508
62,2,259.508
63,1,262.058
64,2,265.008
65,1,266.008
66,2,267.508
67,0,267.858
68,1,281.008
69,0,285.008
70,1,286.008
71,0,287.508
72,1,303.525
73,0,305.242
74,2,313.008
75,0,320.008
76,2,321.042
77,0,321.742
78,2,322.508
79,0,328.008
80,2,331.508
81,0,334.508
82,1,338.008
83,2,340.592
84,0,348.258
85,2,358.508
86,0,359.108
87,2,361.508
88,1,362.442
89,0,363.958
90,1,364.008
91,2,366.008
92,0,369.475
93,2,373.008
94,0,373.508
95,1,374.508
96,2,379.008
97,0,380.508
98,2,381.008
99,0,381.508
100,2,382.008
101,0,382.508
102,2,383.008
103,0,387.108
104,2,390.225
105,0,394.008
106,2,396.008
107,0,405.825
108,2,406.508
109,0,408.508
110,2,409.508
111,0,414.508
112,2,417.508
113,0,417.775
114,2,418.508
115,0,424.508
116,2,424.908
117,0,431.508
118,2,433.275
119,0,434.008
120,1,435.008
121,2,435.658
122,0,435.942
123,2,437.758
124,0,437.858
125,1,437.975
126,0,440.508
127,2,443.392
128,0,445.008
129,2,446.508
130,0,448.508
131,2,451.525
132,0,458.008
133,2,461.008
134,0,465.008
135,2,467.508
136,1,467.542
137,2,468.008
138,0,472.508
139,2,473.158
140,1,473.508
141,0,474.058
142,1,474.608
143,2,475.508
144,0,477.075
145,1,478.975
146,0,481.008
147,2,481.508
148,0,484.708
149,2,485.008
150,0,486.008
151,2,488.292
152,0,493.008
153,2,493.508
154,0,495.142
155,1,495.592
156,2,503.008
157,0,503.008
158,1,504.292
159,3,504.508
160,1,505.508
161,3,505.842
162,1,507.508
163,3,507.592
164,1,508.008
165,0,508.442
166,1,512.508
167,2,513.008
168,0,514.425
169,1,515.708
170,0,518.008
171,2,522.508
172,0,523.008
173,2,524.008
174,0,524.892
175,2,529.508
176,0,530.508
177,2,538.508
178,1,539.008
179,2,541.892
180,0,542.358
181,1,543.008
182,2,545.825
183,0,549.925
184,1,551.242
185,0,556.008
186,2,557.008
187,1,557.508
188,0,558.008
189,1,559.008
190,0,566.008
191,2,571.775
192,0,576.508
193,2,577.508
194,0,580.008
195,2,580.508
196,3,582.008
197,2,584.008
198,1,589.975
199,3,591.108
200,0,595.008
201,2,596.592
202,0,603.008
203,3,603.008
204,0,603.892
205,2,604.008
206,0,605.508
207,2,605.592
208,3,606.458
209,2,607.008
210,0,608.508
211,3,612.008
212,2,612.508
213,0,615.008
214,2,615.942
215,0,618.008
216,2,619.708
217,0,620.325
218,2,620.508
219,0,621.508
220,3,621.508
221,2,621.692
222,3,622.008
223,0,627.008
224,1,627.642
225,0,628.008
226,2,630.008
227,0,630.475
228,2,630.508
229,1,632.342
230,0,632.508
231,3,633.008
232,2,633.625
233,1,637.158
234,2,639.058
235,0,641.242
236,1,641.442
237,0,642.508
238,2,643.425
239,0,645.008
240,1,645.508
241,2,646.508
242,1,648.508
243,2,649.742
244,0,650.042
245,2,650.075
246,0,650.508
247,2,651.008
248,0,652.508
249,1,658.508
250,3,658.742
251,0,661.508
252,1,663.408
253,3,672.558
254,0,676.558
255,1,679.008
256,3,682.008
257,0,684.008
258,3,684.742
259,2,687.925
260,3,698.508
261,0,699.008
262,3,699.008
263,2,705.275
264,0,705.508
265,3,709.942
266,2,712.508
267,0,713.008
268,2,713.825
269,3,714.008
270,2,724.042
271,3,728.008
272,2,729.958
273,3,734.975
274,2,735.008
275,0,738.508
276,2,739.008
277,0,740.508
278,2,743.008
279,0,743.242
280,1,743.892
281,2,746.008
282,1,746.508
283,2,748.508
284,1,751.508
285,0,754.008
286,1,754.892
287,0,755.008
288,1,755.508
289,2,755.692
290,0,757.258
291,2,758.508
292,3,760.225
293,2,764.608
294,0,765.642
295,2,766.275
296,0,766.508
297,2,766.925
298,1,769.608
299,2,770.008
300,0,772.342
301,2,772.508
302,0,773.508
303,2,774.008
304,0,775.008
305,2,776.008
306,0,776.258
307,1,780.508
308,0,786.542
309,1,787.008
310,2,787.008
311,0,787.508
312,2,797.008
313,0,797.508
314,3,798.242
315,2,819.375
316,0,825.392
317,2,825.508
318,3,826.508
319,0,830.508
320,2,831.008
321,0,837.908
322,3,838.008
323,1,846.242
324,2,846.342
325,1,846.508
326,3,847.008
327,0,849.808
328,2,850.008
329,0,850.525
330,2,852.008
331,0,852.508
332,2,853.008
333,0,866.008
334,2,866.508
335,0,867.508
336,2,868.008
337,0,875.008
338,2,877.508
339,0,878.258
340,3,878.508
341,2,882.508
342,0,888.692
343,2,889.508
344,1,891.508
345,0,893.508
346,2,895.608
347,0,897.325
348,1,897.508
349,0,906.392
350,3,909.508
351,2,914.092
352,3,914.508
353,2,915.958
354,0,922.508
355,2,923.008
356,0,923.508
357,2,926.008
