,speaker,endAt
0,0,40.542
1,1,43.508
2,0,49.508
3,1,50.008
4,0,52.508
5,1,57.008
6,0,59.508
7,1,62.742
8,0,63.008
9,1,67.008
10,0,80.008
11,1,83.508
12,0,98.308
13,1,108.692
14,2,113.508
15,1,114.508
16,0,115.958
17,2,116.842
18,0,118.008
19,1,134.925
20,0,135.008
21,1,135.858
22,2,136.842
23,1,139.508
24,2,140.008
25,1,142.508
26,2,143.008
27,1,146.275
28,2,149.008
29,0,151.008
30,1,154.008
31,0,155.542
32,1,156.442
33,0,160.008
34,1,161.008
35,2,162.475
36,1,165.308
37,2,166.508
38,1,170.692
39,2,172.975
40,1,173.508
41,2,174.008
42,1,180.008
43,0,188.008
44,1,192.508
45,0,196.008
46,2,197.775
47,1,206.008
48,0,206.475
49,1,224.608
50,0,234.008
51,1,241.958
52,2,242.458
53,0,243.675
54,1,248.925
55,2,260.008
56,0,261.008
57,1,263.508
58,0,265.742
59,2,266.208
60,1,267.008
61,0,268.008
62,2,268.508
63,0,269.008
64,1,275.508
65,0,278.508
66,1,283.242
67,2,283.392
68,1,284.892
69,0,285.342
70,1,286.858
71,2,287.008
72,0,288.508
73,1,289.725
74,2,291.508
75,1,296.008
76,0,299.508
77,1,307.008
78,0,308.292
79,1,308.508
80,0,310.008
81,1,310.508
82,0,311.008
83,1,311.575
84,0,312.508
85,1,320.642
86,2,321.508
87,1,328.008
88,2,329.508
89,1,330.508
90,2,331.508
91,1,334.008
92,0,335.508
93,1,336.008
94,0,336.508
95,1,337.008
96,0,340.008
97,2,340.442
98,1,346.108
99,0,346.508
100,1,347.508
101,0,356.692
102,1,357.008
103,2,357.508
104,1,366.008
105,0,371.008
106,1,374.025
107,2,375.008
108,0,375.508
109,1,375.725
110,2,380.742
111,1,385.175
112,2,387.508
113,1,389.508
114,0,390.008
115,1,406.242
116,2,407.008
117,1,408.508
118,0,409.608
119,1,409.825
120,2,410.008
121,0,410.508
122,1,411.008
123,2,412.008
124,0,418.508
125,1,419.008
126,2,419.858
127,1,432.975
128,2,433.008
129,1,433.225
130,2,433.508
131,0,435.725
132,2,436.008
133,1,438.108
134,2,438.508
135,0,439.508
136,1,440.008
137,0,442.008
138,1,444.908
139,2,445.008
140,0,445.508
141,1,446.008
142,0,448.008
143,1,448.292
144,0,454.192
145,1,455.008
146,0,455.508
147,1,455.608
148,0,456.008
149,2,460.008
150,1,460.508
151,0,461.008
152,1,462.008
153,0,462.508
154,2,463.258
155,1,463.508
156,0,464.008
157,1,464.508
158,0,464.575
159,2,464.775
160,1,466.508
161,0,469.008
162,2,470.508
163,0,471.008
164,2,471.208
165,0,472.508
166,1,473.008
167,2,474.342
168,1,493.508
169,0,495.508
170,2,495.608
171,1,497.008
172,2,498.008
173,1,499.008
174,2,499.508
175,1,505.558
176,0,506.308
177,1,507.508
178,2,508.508
179,1,513.008
180,0,513.508
181,1,514.008
182,0,514.342
183,2,516.008
184,0,518.508
185,2,520.658
186,1,521.008
187,0,522.058
188,2,523.508
189,1,525.875
190,0,526.008
191,2,531.292
192,0,536.008
193,1,536.008
194,2,536.192
195,1,537.508
196,2,538.508
197,1,539.008
198,2,539.142
199,1,549.192
200,0,550.008
201,1,550.508
202,0,557.558
203,2,558.008
204,1,558.508
205,0,578.342
206,2,578.508
207,1,579.008
208,2,579.508
209,1,581.008
210,0,583.008
211,1,583.508
212,0,585.008
213,2,586.058
214,0,586.508
215,1,586.508
216,2,587.008
217,0,588.808
218,1,594.392
219,2,594.508
220,0,595.508
221,1,595.892
222,0,603.575
223,2,605.508
224,1,610.008
225,2,610.508
226,1,611.008
227,2,614.508
228,0,615.508
229,2,616.542
230,1,617.008
231,2,622.508
232,1,622.542
233,2,626.508
234,0,627.508
235,1,627.758
236,0,630.008
237,1,630.175
238,2,630.508
239,0,632.508
240,1,635.542
241,2,636.008
242,1,636.508
243,0,638.008
244,1,638.508
245,0,639.508
246,1,641.642
247,0,643.008
248,1,643.508
249,0,643.525
250,1,644.008
251,0,645.008
252,1,648.025
253,0,659.242
254,1,659.358
255,2,665.508
256,0,667.508
257,1,669.508
258,0,670.008
259,1,674.008
260,0,679.008
261,2,679.125
262,1,681.008
263,2,683.508
264,0,684.008
265,1,687.208
266,0,687.325
267,1,687.508
268,0,688.508
269,1,689.008
270,0,689.508
271,1,693.008
272,2,698.358
273,0,700.508
274,1,702.508
275,2,703.508
276,1,704.508
277,2,707.508
278,1,708.508
279,2,712.792
280,0,713.508
281,1,715.508
282,2,728.092
283,1,728.508
284,2,730.925
285,1,732.508
286,2,733.508
287,1,734.008
288,2,735.508
289,1,736.875
290,2,737.008
291,1,738.508
292,2,738.792
293,1,739.008
294,0,739.475
295,1,740.008
296,0,740.508
297,1,745.508
298,0,746.508
299,1,750.375
300,0,750.508
301,2,751.008
302,1,752.508
303,0,753.508
304,2,757.508
305,0,758.008
306,2,759.508
307,1,761.375
308,2,762.008
309,1,765.775
310,2,766.008
311,1,766.342
312,2,767.258
313,1,771.008
314,0,771.508
315,1,775.258
316,0,776.008
317,1,776.008
318,2,776.508
319,1,777.508
320,0,781.875
321,1,782.508
322,2,786.508
323,1,786.658
324,2,788.008
325,1,788.508
326,0,789.225
327,2,790.075
328,0,794.508
329,1,795.008
330,0,797.175
331,1,797.508
332,2,798.008
333,0,800.125
334,1,801.825
335,0,804.508
336,1,805.508
337,0,820.058
338,2,821.508
339,0,849.008
340,1,854.008
341,0,856.508
342,1,858.508
343,0,859.008
344,1,865.725
345,0,865.942
346,1,866.542
347,0,866.975
348,1,869.008
349,0,870.075
350,1,870.508
351,0,871.508
352,1,876.508
353,0,877.508
354,1,885.508
355,2,886.792
356,1,888.508
357,2,891.725
358,1,891.775
359,0,892.008
360,1,902.008
361,0,902.675
362,1,918.508
363,0,918.958
364,1,920.525
365,0,922.508
366,1,923.508
367,0,924.008
368,1,936.008
369,2,938.142
370,1,945.575
371,0,946.008
372,1,948.008
373,0,948.508
374,1,965.008
375,0,965.508
376,1,966.008
377,0,966.508
378,1,977.075
379,2,977.508
380,0,979.508
381,2,980.008
382,0,980.192
383,2,982.692
384,1,987.008
385,2,992.475
386,1,999.192
387,2,1001.375
388,0,1011.325
389,1,1011.825
390,2,1015.008
391,0,1016.508
392,2,1018.508
393,1,1019.508
394,2,1020.008
395,1,1021.008
396,2,1021.508
397,1,1022.508
398,2,1024.508
399,1,1025.008
400,2,1025.508
401,1,1033.508
402,0,1038.008
403,2,1039.508
404,1,1041.642
405,2,1044.008
406,1,1046.075
407,2,1047.508
408,0,1050.042
409,1,1056.508
410,2,1057.008
