,speaker,endAt
0,0,39.508
1,1,47.508
2,0,56.292
3,1,60.508
4,0,66.275
5,1,70.008
6,0,74.508
7,1,80.008
8,0,89.158
9,1,90.158
10,0,94.508
11,1,98.008
12,0,112.508
13,1,113.008
14,0,123.125
15,1,123.425
16,0,123.508
17,1,123.625
18,0,124.008
19,1,126.242
20,2,128.058
21,1,134.292
22,0,134.475
23,1,144.025
24,2,145.708
25,1,148.008
26,0,151.442
27,2,151.675
28,1,153.508
29,0,155.008
30,2,155.508
31,1,156.008
32,2,160.008
33,1,170.508
34,0,173.008
35,1,186.508
36,0,187.508
37,2,188.008
38,1,188.442
39,0,194.008
40,1,194.508
41,0,195.508
42,1,197.508
43,0,198.508
44,1,198.892
45,0,202.008
46,1,205.642
47,0,205.758
48,1,209.008
49,0,210.975
50,1,215.008
51,0,215.508
52,1,216.642
53,0,217.008
54,2,217.008
55,1,220.708
56,0,221.008
57,2,223.008
58,0,223.508
59,1,225.508
60,2,227.008
61,0,227.508
62,1,231.008
63,0,232.892
64,2,233.008
65,1,234.008
66,2,234.508
67,1,234.692
68,2,235.008
69,1,236.008
70,0,236.008
71,1,237.008
72,2,247.142
73,1,249.008
74,0,250.508
75,2,252.008
76,1,257.725
77,2,261.508
78,1,262.508
79,2,263.508
80,0,264.292
81,2,265.825
82,1,266.008
83,2,267.008
84,0,268.842
85,1,270.058
86,0,270.508
87,1,273.008
88,0,275.508
89,1,278.508
90,0,284.008
91,2,284.375
92,0,285.025
93,1,285.508
94,2,286.008
95,0,286.008
96,1,288.008
97,0,291.758
98,2,292.008
99,1,304.508
100,2,305.508
101,1,306.508
102,2,309.008
103,0,310.008
104,1,313.008
105,0,313.508
106,1,314.508
107,0,315.508
108,2,316.008
109,1,316.308
110,0,317.008
111,2,321.508
112,1,324.775
113,2,326.692
114,1,327.008
115,0,328.008
116,1,328.508
117,0,333.008
118,1,333.958
119,0,336.508
120,1,347.508
121,0,355.008
122,1,362.075
123,2,364.508
124,0,373.342
125,2,373.508
126,1,374.258
127,0,381.758
128,1,382.008
129,2,382.375
130,0,385.508
131,1,386.008
132,0,389.292
133,2,389.508
134,1,404.258
135,2,405.508
136,1,407.508
137,0,413.508
138,1,414.008
139,0,416.842
140,1,417.008
141,2,418.508
142,0,419.508
143,1,420.008
144,0,421.008
145,2,421.508
146,1,427.675
147,0,427.875
148,1,431.508
149,2,432.608
150,0,436.008
151,1,436.508
152,0,447.008
153,1,449.508
154,0,450.008
