,speaker,endAt
0,0,31.508
1,1,37.508
2,0,41.642
3,1,41.858
4,0,44.508
5,1,48.192
6,0,53.508
7,1,54.508
8,0,57.508
9,1,65.042
10,0,65.142
11,1,65.325
12,0,66.508
13,1,67.008
14,0,69.008
15,1,70.875
16,0,74.808
17,1,75.508
18,0,78.508
19,1,90.175
20,0,90.508
21,1,92.892
22,0,93.008
23,1,93.508
24,0,94.008
25,1,94.292
26,0,96.008
27,1,101.008
28,0,104.508
29,1,105.508
30,0,109.008
31,1,118.158
32,0,123.008
33,1,131.008
34,0,132.342
35,1,134.508
36,0,135.008
37,1,136.008
38,0,136.125
39,1,136.242
40,0,138.508
41,1,138.592
42,0,141.008
43,1,142.125
44,0,142.508
45,1,148.508
46,0,151.975
47,1,156.008
48,0,156.508
49,1,157.508
50,0,158.008
51,1,164.008
52,0,169.008
53,1,172.708
54,0,174.508
55,1,177.042
56,0,183.075
57,1,184.508
58,0,186.008
59,1,196.908
60,0,197.508
61,2,200.008
62,1,205.092
63,0,205.308
64,1,205.458
65,0,210.575
66,1,212.508
67,0,217.508
68,1,224.008
69,0,225.008
70,2,227.408
71,1,229.508
72,2,230.508
73,1,231.008
74,2,231.508
75,1,232.508
76,2,235.508
77,0,239.008
78,1,239.508
79,0,240.008
80,1,240.508
81,0,240.575
82,1,248.225
83,2,248.425
84,1,255.508
85,0,259.008
86,2,260.508
87,1,260.508
88,0,266.008
89,1,269.008
90,0,270.008
91,1,277.375
92,0,279.192
93,1,293.508
94,0,294.008
95,1,298.008
96,0,298.508
97,1,299.008
98,2,300.008
99,0,301.508
100,1,303.008
101,2,303.475
102,1,304.008
103,2,304.042
104,1,316.008
105,0,316.508
106,1,317.008
107,0,317.292
108,1,322.008
109,0,322.508
110,1,325.058
111,2,325.308
112,1,330.508
113,0,331.008
114,1,332.508
115,0,334.008
116,2,334.442
117,1,334.508
118,2,335.842
119,1,336.008
120,0,336.508
121,1,338.508
122,2,339.008
123,0,339.508
124,1,342.442
125,0,342.508
126,2,343.058
127,0,349.008
128,1,352.058
129,3,353.008
130,2,354.092
131,0,354.508
132,3,355.008
133,2,357.008
134,0,357.858
135,3,361.008
136,0,363.008
137,3,365.008
138,0,369.692
139,3,371.008
140,2,372.008
141,0,373.508
142,1,380.008
143,2,380.192
144,1,380.475
145,2,384.542
146,3,385.508
147,0,387.508
148,2,388.508
149,0,399.892
150,2,400.008
151,0,402.092
152,2,403.458
153,0,404.008
154,2,404.508
155,3,406.058
156,0,414.508
157,2,415.825
158,0,416.008
159,1,416.508
160,0,417.508
161,1,421.058
162,3,421.408
163,2,422.008
164,0,427.092
165,1,427.508
166,0,427.842
167,1,428.475
168,0,437.508
169,2,439.858
170,1,440.508
171,3,441.008
172,0,441.508
173,1,442.008
174,0,442.508
175,1,443.508
176,0,444.458
177,1,444.508
178,3,445.008
179,1,445.758
180,0,447.508
181,1,448.008
182,3,448.508
183,1,448.975
184,0,450.008
185,1,452.508
186,0,456.775
187,2,457.008
188,3,457.508
189,0,460.008
190,1,460.375
191,0,461.058
192,3,462.042
193,1,462.508
194,2,462.658
195,0,466.508
196,3,470.008
197,2,471.008
198,3,472.008
199,2,475.508
200,3,475.692
201,2,476.008
202,1,476.508
203,0,477.008
204,2,479.508
205,0,480.008
206,1,484.008
207,0,484.908
208,1,485.008
209,0,486.275
210,2,486.508
211,3,487.508
212,0,490.508
213,2,492.175
214,1,492.458
215,0,493.008
216,1,495.008
217,0,497.508
218,3,498.508
219,0,499.508
220,3,500.008
221,0,500.008
222,2,501.508
223,0,503.508
224,1,504.442
225,2,504.475
226,3,504.508
227,0,507.008
228,1,508.508
229,3,514.158
230,0,514.508
231,3,516.008
232,1,516.508
233,3,518.508
234,2,523.508
235,0,525.125
236,3,525.475
237,0,525.642
238,3,526.508
239,0,529.508
240,3,530.808
241,2,531.008
242,3,535.458
243,0,537.008
244,1,539.008
245,0,542.508
246,3,544.508
247,0,546.925
248,3,548.875
249,0,553.008
250,1,553.975
251,3,554.008
252,0,554.275
253,1,554.508
254,0,557.642
255,3,558.008
256,2,561.508
257,3,562.008
258,0,562.508
259,1,566.642
260,0,567.008
261,1,571.692
262,3,576.008
263,1,576.508
264,3,578.008
265,0,579.592
266,3,581.008
267,2,582.592
268,0,583.508
269,3,584.008
270,2,585.008
271,1,585.008
272,2,585.508
273,3,586.458
274,2,587.008
275,1,587.508
276,2,588.508
277,3,589.008
278,2,590.008
279,0,591.508
280,2,592.825
281,3,595.508
282,2,599.508
283,0,602.425
284,3,603.008
285,0,604.008
286,3,618.508
287,2,620.508
288,0,621.008
289,1,622.508
290,2,623.025
291,0,623.042
292,1,623.192
293,0,629.958
294,2,633.058
295,1,633.508
296,2,634.008
297,1,648.508
298,3,648.508
299,2,650.008
300,3,650.508
301,1,654.008
302,3,657.008
303,1,658.008
304,0,660.008
305,1,661.008
306,0,666.508
307,2,667.008
308,3,668.008
309,0,668.508
310,1,690.258
311,2,691.008
312,0,691.508
313,3,692.008
314,1,693.508
315,3,694.508
316,1,711.008
317,2,712.008
318,0,713.008
319,1,713.508
320,3,716.008
321,1,716.508
322,2,720.508
323,3,721.008
324,0,721.508
325,2,724.508
326,3,731.508
327,2,733.092
328,3,733.508
329,0,737.508
330,1,741.842
331,0,743.508
332,1,744.508
333,0,745.008
334,3,746.008
335,0,752.008
336,3,752.508
