,speaker,endAt
0,0,42.008
1,1,44.008
2,0,55.008
3,1,55.508
4,0,72.508
5,1,76.075
6,0,91.008
7,1,92.008
8,0,106.292
9,1,110.008
10,0,115.025
11,1,115.508
12,0,116.508
13,1,120.508
14,0,120.958
15,1,123.058
16,0,123.242
17,1,125.225
18,0,126.008
19,1,149.892
20,0,150.842
21,1,152.025
22,0,158.792
23,1,163.425
24,0,165.508
25,1,166.508
26,0,168.725
27,1,172.342
28,0,174.008
29,1,177.592
30,0,178.008
31,1,180.475
32,0,180.508
33,1,182.325
34,0,183.525
35,1,184.825
36,0,186.508
37,1,187.008
38,0,194.025
39,1,194.508
40,0,198.008
41,1,199.008
42,0,201.008
43,1,201.508
44,2,202.008
45,1,205.342
46,2,208.508
47,0,209.192
48,1,209.508
49,0,212.008
50,2,212.508
51,1,217.008
52,0,220.142
53,1,224.242
54,2,224.558
55,0,225.425
56,3,225.508
57,1,226.792
58,3,227.008
59,0,230.658
60,1,232.008
61,0,235.008
62,1,239.125
63,0,242.008
64,1,243.008
65,0,248.575
66,1,252.725
67,0,254.008
68,3,254.342
69,1,255.508
70,0,256.625
71,1,257.392
72,0,258.508
73,2,259.508
74,0,261.475
75,2,268.508
76,1,269.575
77,0,269.742
78,1,270.008
79,2,270.342
80,0,272.508
81,2,273.508
82,0,275.508
83,1,278.208
84,0,280.508
85,2,280.975
86,1,281.008
87,0,282.008
88,1,286.692
89,0,286.958
90,1,288.842
91,2,289.008
92,0,289.508
93,2,292.925
94,0,294.508
95,1,294.508
96,2,297.508
97,1,299.008
98,0,299.508
99,1,300.008
100,2,302.658
101,1,303.508
102,2,304.008
103,0,304.825
104,1,308.008
105,0,310.508
106,3,311.008
107,1,316.125
108,3,321.508
109,2,323.008
110,0,325.325
111,2,325.508
112,0,325.808
113,2,327.508
114,0,328.508
115,1,329.475
116,2,330.075
117,1,330.458
118,2,332.008
119,0,332.525
120,1,332.708
121,2,332.925
122,0,333.008
123,1,333.508
124,2,334.008
125,0,336.292
126,1,337.825
127,0,342.008
128,1,344.008
129,0,346.008
130,1,346.058
131,2,347.008
132,0,353.358
133,2,353.508
134,1,358.458
135,0,367.008
136,2,367.158
137,0,368.008
138,1,368.358
139,0,372.558
140,1,374.008
141,0,374.508
142,1,374.508
143,2,375.008
144,0,379.508
145,2,387.508
146,1,388.008
147,0,388.508
148,3,394.325
149,1,394.508
150,2,399.008
151,0,399.508
152,2,404.508
153,1,409.508
154,2,415.225
155,0,415.508
156,2,418.608
157,3,420.508
158,2,421.008
159,3,421.075
160,2,427.008
161,3,428.092
162,2,428.508
163,3,431.508
164,1,433.008
165,2,435.475
166,3,435.625
167,1,437.358
168,2,439.692
169,1,441.175
170,2,459.008
171,1,462.592
172,3,465.258
173,2,465.325
174,3,465.508
175,2,466.008
176,3,468.158
177,2,470.508
178,3,472.508
179,2,476.008
180,1,478.158
181,2,478.508
182,0,479.008
183,1,480.008
184,0,484.658
185,3,485.008
186,2,496.008
187,3,497.042
188,2,506.508
189,1,507.008
190,4,508.008
191,3,508.058
192,0,508.508
193,1,509.008
194,0,509.008
195,2,510.608
196,0,511.008
197,3,512.508
198,2,514.008
199,0,515.292
200,2,516.325
201,0,519.008
202,3,519.508
203,2,540.008
204,0,541.008
205,2,545.525
206,0,550.008
207,2,551.008
208,0,553.875
209,2,558.508
210,3,559.508
211,0,560.008
212,3,566.742
213,1,569.008
214,2,572.008
215,4,572.508
216,0,580.508
217,2,587.608
218,4,588.008
219,0,622.725
220,1,623.008
221,0,626.508
222,1,635.258
223,4,636.008
224,0,641.008
225,2,641.108
226,0,642.008
227,2,645.008
228,3,645.508
229,0,649.008
230,2,650.358
231,0,651.008
232,1,651.008
233,0,651.508
234,2,660.008
235,0,664.008
236,2,670.158
237,1,670.508
238,2,671.008
239,0,672.008
240,2,674.025
241,1,679.142
242,0,681.008
243,1,682.342
244,0,682.508
245,1,683.008
246,0,683.508
247,1,685.508
248,0,686.008
249,1,687.442
250,4,687.792
251,1,688.008
252,4,689.008
253,1,690.508
254,2,691.008
255,0,693.008
256,3,696.508
257,4,696.792
258,3,697.008
259,1,697.508
260,3,698.008
261,2,700.008
262,3,701.292
263,4,701.508
264,2,702.008
265,0,705.508
266,1,710.508
267,0,714.458
268,1,716.142
269,0,717.025
270,1,718.508
271,2,719.008
272,0,721.892
273,1,725.508
274,0,726.508
275,4,727.008
276,1,728.008
277,0,729.008
278,2,729.525
279,1,730.008
280,2,731.292
281,0,734.508
282,1,744.258
283,0,746.725
284,1,753.842
285,2,754.508
286,0,755.008
287,2,755.508
288,0,757.442
289,1,757.975
290,0,758.008
291,2,758.208
292,0,759.225
293,2,761.892
294,0,764.508
295,2,766.008
296,1,768.508
297,2,769.008
298,0,775.292
299,4,775.658
300,0,776.008
301,2,777.008
302,0,777.558
303,4,778.508
304,0,779.508
305,4,780.008
306,2,781.092
307,4,781.508
308,2,782.008
309,1,782.942
310,4,783.858
311,0,784.008
312,4,785.908
313,0,787.008
314,2,790.508
315,1,791.008
316,4,792.008
317,2,792.025
318,0,794.008
319,2,804.508
320,3,805.625
321,2,808.008
322,3,808.508
323,1,809.758
324,2,824.408
325,1,824.508
326,0,825.508
327,2,830.025
328,1,830.825
329,2,830.858
330,1,830.925
331,2,845.508
332,0,846.008
333,2,850.508
334,4,853.508
335,2,854.008
336,0,855.725
337,4,855.825
338,0,855.975
339,4,858.008
340,2,861.008
341,0,862.008
342,3,862.325
343,2,864.008
344,0,865.008
345,2,867.742
346,3,870.008
347,0,870.508
348,2,880.358
349,1,882.225
350,2,883.508
351,1,885.008
352,2,885.508
353,4,886.342
354,3,886.508
355,4,887.008
356,2,889.158
357,4,892.008
358,2,893.008
359,0,896.008
360,4,897.508
361,2,899.375
362,0,899.508
363,1,900.008
364,3,903.008
365,2,905.008
366,1,905.508
367,2,905.758
368,0,906.008
369,2,918.008
370,4,921.008
371,1,922.008
372,4,923.008
373,0,923.508
374,4,926.008
375,0,926.675
376,4,929.958
377,0,931.008
378,1,932.008
379,2,945.775
380,0,946.008
381,2,954.342
382,4,955.475
383,0,963.725
384,3,964.008
385,2,966.008
386,0,966.508
387,2,969.008
388,0,972.508
389,2,973.508
390,0,974.508
391,2,975.008
392,1,975.442
393,0,977.508
394,3,981.508
395,0,982.525
396,2,986.508
397,3,988.008
398,2,989.508
399,0,992.008
400,4,992.225
401,0,993.008
402,4,996.008
403,2,997.908
404,0,998.275
405,2,999.508
406,0,1000.008
407,2,1002.508
408,3,1004.508
409,1,1005.508
410,0,1011.392
411,2,1012.825
412,0,1014.008
413,2,1014.508
414,3,1014.708
415,0,1015.508
416,3,1015.542
417,0,1015.642
418,3,1016.008
419,0,1016.458
420,3,1019.625
421,4,1019.658
422,0,1020.008
423,1,1020.758
424,0,1021.508
425,2,1021.975
426,0,1024.508
427,3,1026.058
428,0,1026.508
429,3,1027.508
430,0,1034.125
431,4,1038.008
432,1,1038.508
433,2,1041.008
434,0,1067.008
435,4,1067.508
436,0,1068.508
437,3,1071.008
438,0,1076.508
439,4,1080.058
440,2,1080.508
441,3,1082.658
442,0,1086.508
443,2,1087.008
444,0,1101.092
445,2,1102.508
446,3,1104.008
447,0,1108.008
448,4,1108.375
449,0,1121.008
450,3,1126.208
451,1,1126.508
452,2,1128.008
453,3,1130.008
454,0,1131.508
455,3,1134.658
456,0,1136.008
457,3,1137.008
458,1,1138.542
459,0,1139.642
460,1,1140.008
461,0,1143.892
462,1,1147.008
463,2,1148.008
464,3,1151.008
465,2,1151.508
466,0,1161.008
467,4,1161.508
468,0,1177.508
469,2,1187.275
470,4,1189.008
471,2,1191.008
472,0,1195.508
473,2,1195.725
474,1,1196.008
475,0,1196.508
476,2,1199.008
477,0,1199.608
478,2,1202.442
479,3,1202.508
480,0,1203.008
481,4,1204.008
482,2,1204.108
483,4,1206.008
484,0,1207.508
485,2,1213.008
486,4,1213.292
487,2,1216.958
488,4,1224.925
489,1,1225.008
490,0,1225.508
491,1,1226.808
492,2,1227.625
493,1,1235.008
494,0,1239.325
495,4,1240.008
496,0,1243.008
497,4,1243.275
498,0,1245.008
499,2,1246.008
500,4,1247.508
501,3,1247.875
502,2,1248.008
503,4,1251.508
504,0,1254.008
505,2,1255.008
506,0,1255.158
507,2,1256.008
508,3,1257.508
509,2,1258.008
510,3,1259.508
511,2,1267.925
512,0,1268.092
513,2,1271.008
514,1,1273.008
515,2,1273.508
516,3,1274.008
517,2,1275.508
518,0,1277.008
519,2,1279.775
520,4,1281.508
521,2,1283.008
522,0,1283.508
523,4,1284.508
524,2,1286.075
525,4,1286.158
526,2,1286.508
527,0,1287.508
528,2,1287.775
529,1,1288.008
530,2,1288.508
531,0,1291.075
532,1,1291.758
533,0,1294.008
534,2,1294.175
535,1,1295.008
536,4,1295.808
537,2,1297.508
538,1,1298.125
539,2,1299.008
540,3,1299.508
541,2,1299.525
542,4,1301.508
543,1,1303.058
544,4,1303.075
545,0,1304.008
546,4,1304.508
547,2,1306.508
548,0,1308.175
549,2,1308.508
550,0,1310.208
551,2,1311.558
552,0,1312.008
553,3,1313.508
554,2,1313.508
555,4,1314.008
556,0,1315.008
557,2,1316.508
558,4,1318.008
559,2,1318.508
560,0,1320.508
561,4,1323.008
562,0,1326.008
563,2,1329.008
564,4,1331.008
565,2,1331.142
566,4,1332.508
567,0,1337.008
568,4,1341.008
569,0,1344.008
570,2,1347.008
571,4,1349.008
572,0,1351.142
573,4,1351.158
574,2,1355.508
575,3,1356.008
576,2,1356.008
577,4,1357.508
578,1,1358.308
579,2,1363.008
580,0,1366.008
581,4,1368.008
582,0,1369.008
583,4,1377.508
584,0,1386.508
585,4,1396.008
586,0,1398.042
587,2,1403.508
588,4,1404.008
589,1,1404.325
590,2,1404.508
591,0,1405.008
592,2,1407.008
593,1,1407.892
594,2,1410.508
595,0,1411.508
596,2,1416.008
597,4,1420.508
598,0,1424.508
599,2,1425.708
600,0,1426.875
601,3,1427.292
602,0,1439.008
603,4,1439.292
604,0,1441.008
605,2,1443.525
606,0,1444.008
607,1,1444.008
608,2,1446.008
609,4,1451.008
610,3,1454.292
611,0,1454.508
612,2,1456.675
613,0,1457.458
614,2,1460.292
615,0,1460.342
616,5,1462.008
617,4,1463.775
618,0,1464.008
619,3,1465.842
620,5,1472.508
621,3,1472.508
622,4,1473.008
623,2,1476.575
624,0,1476.858
625,2,1477.008
626,0,1477.508
627,2,1479.808
628,0,1482.508
629,2,1483.008
630,0,1483.508
631,2,1487.508
632,4,1488.008
633,1,1488.008
634,0,1490.058
635,2,1491.008
636,0,1500.008
637,3,1501.725
638,0,1502.742
639,2,1503.008
640,0,1503.508
641,3,1506.508
642,4,1507.008
643,1,1507.508
644,0,1508.008
645,2,1509.008
646,0,1509.158
647,4,1510.008
648,0,1511.008
649,3,1513.008
650,2,1513.475
651,3,1519.508
652,0,1524.508
653,1,1530.908
654,4,1533.008
655,1,1533.508
656,4,1534.008
657,0,1536.008
658,3,1541.008
659,4,1542.508
660,3,1543.008
661,0,1543.508
662,2,1544.008
663,3,1544.592
664,0,1552.625
665,2,1553.508
666,3,1555.242
667,0,1557.308
668,3,1558.008
669,0,1561.008
670,3,1561.008
671,1,1561.508
672,3,1562.008
673,2,1562.008
674,0,1562.292
675,2,1562.508
676,1,1562.508
677,3,1562.625
678,0,1563.008
679,1,1564.008
680,3,1564.508
681,0,1564.792
682,1,1565.008
683,3,1567.408
684,1,1567.508
685,0,1571.675
686,1,1574.158
687,0,1575.508
688,3,1577.008
689,0,1577.542
690,4,1578.008
691,0,1578.508
692,2,1579.008
693,0,1581.258
694,2,1581.508
695,4,1583.508
696,0,1584.508
697,2,1585.925
698,0,1586.508
699,4,1587.508
700,0,1590.508
701,3,1592.008
702,4,1592.508
703,2,1593.008
704,1,1593.508
705,2,1594.008
706,3,1594.475
707,2,1595.825
708,4,1601.275
709,3,1603.542
710,0,1605.958
711,3,1607.392
712,4,1608.725
713,0,1612.508
714,2,1616.508
715,3,1617.575
716,2,1617.942
717,3,1618.008
718,1,1619.008
719,0,1621.025
720,3,1621.192
721,0,1621.508
722,2,1623.375
723,1,1624.825
724,2,1626.008
725,0,1628.508
726,1,1629.642
727,0,1631.508
728,2,1634.508
729,1,1635.508
730,0,1636.825
731,2,1641.708
732,4,1642.008
733,2,1643.008
734,4,1643.408
735,2,1644.508
736,3,1644.542
737,2,1645.008
738,4,1645.508
739,3,1646.008
740,4,1646.942
741,3,1647.008
742,0,1647.508
743,4,1648.508
744,2,1648.625
745,4,1648.892
746,2,1653.008
747,0,1653.508
748,4,1654.008
749,2,1654.008
750,0,1654.508
751,4,1657.008
752,2,1657.508
753,0,1658.008
754,2,1659.008
755,3,1660.508
756,0,1662.342
757,4,1662.758
758,0,1663.008
759,4,1663.142
760,0,1665.475
761,4,1666.925
762,1,1667.008
763,2,1667.508
764,0,1670.608
765,3,1671.008
766,0,1672.508
767,2,1673.275
768,4,1674.008
769,2,1683.058
770,0,1693.292
771,4,1693.508
