,speaker,endAt
0,0,109.008
1,1,124.025
2,0,124.142
3,1,124.475
4,0,125.008
5,1,126.508
6,0,127.008
7,1,132.508
8,0,135.508
9,1,136.325
10,0,140.508
11,1,140.792
12,0,141.008
13,1,144.508
14,0,146.508
15,1,147.008
16,0,147.508
17,1,159.008
18,0,159.508
19,1,162.625
20,0,166.508
21,1,169.008
22,0,169.508
23,1,170.008
24,0,181.008
25,1,183.008
26,0,184.008
27,1,189.008
28,0,189.058
29,1,194.508
30,0,195.075
31,1,199.692
32,0,208.092
33,1,210.508
34,0,210.758
35,1,211.275
36,0,214.692
37,1,218.008
38,0,218.508
39,1,222.508
40,0,223.708
41,1,223.892
42,2,224.008
43,0,228.008
44,1,228.508
45,0,234.008
46,1,234.692
47,2,235.058
48,0,241.008
49,2,241.592
50,0,242.508
51,1,243.008
52,0,257.508
53,2,257.608
54,0,258.008
55,1,258.825
56,0,263.008
57,2,264.508
58,3,264.508
59,2,265.008
60,0,266.508
61,1,268.008
62,2,273.508
63,1,274.008
64,3,275.292
65,1,275.508
66,0,278.175
67,3,279.008
68,1,279.508
69,3,281.842
70,0,282.408
71,3,286.658
72,1,287.508
73,2,288.008
74,3,295.542
75,2,296.008
76,0,296.558
77,3,297.008
78,1,297.508
79,0,299.008
80,3,299.508
81,0,302.008
82,2,303.008
83,3,303.242
84,2,307.792
85,1,314.008
86,0,314.508
87,1,314.942
88,3,317.575
89,0,318.508
90,3,320.325
91,1,321.008
92,0,322.008
93,1,322.508
94,0,326.008
95,2,326.508
96,1,327.008
97,0,327.508
98,3,328.008
99,2,329.508
100,3,330.508
101,1,332.075
102,2,332.392
103,3,332.508
104,2,332.842
105,3,337.925
106,0,338.142
107,2,338.508
108,0,338.508
109,3,339.325
110,2,339.508
111,0,342.008
112,2,342.008
113,3,342.508
114,0,344.508
115,1,345.508
116,3,346.508
117,1,347.008
118,3,348.025
119,0,349.508
120,1,351.508
121,0,352.775
122,2,357.542
123,0,372.508
124,1,376.675
125,2,378.692
126,0,379.008
127,3,380.442
128,2,381.508
129,1,381.725
130,3,383.008
131,1,383.125
132,3,383.508
133,1,384.008
134,3,385.008
135,1,386.142
136,3,388.008
137,2,388.475
138,3,390.008
139,2,390.008
140,1,391.508
141,3,392.508
142,1,392.592
143,3,394.008
144,1,394.042
145,3,395.008
146,2,395.508
147,3,395.508
148,1,396.008
149,3,396.192
150,1,397.508
151,3,398.008
152,1,399.008
153,3,399.508
154,1,400.592
155,2,401.008
156,1,402.508
157,3,403.008
158,1,403.925
159,3,404.008
160,1,404.508
161,3,406.008
162,1,406.508
163,3,406.592
164,1,407.508
165,3,410.508
166,0,413.508
167,2,413.742
168,0,414.508
169,2,414.508
170,0,415.508
171,1,419.008
172,3,419.508
173,1,420.142
174,2,421.508
175,0,422.425
176,1,422.508
177,3,425.525
178,1,426.508
179,2,427.008
180,1,427.508
181,3,428.008
182,1,428.508
183,3,429.508
184,1,429.542
185,3,436.508
186,1,437.008
187,3,439.542
188,0,440.008
189,1,441.508
190,0,442.508
191,1,443.008
192,0,445.175
193,1,447.008
194,3,448.008
195,1,448.508
196,3,451.008
197,1,451.508
198,3,454.008
199,2,456.142
200,3,458.008
201,2,463.608
202,1,463.958
203,3,464.508
204,1,465.258
205,3,467.008
206,1,468.008
207,3,474.008
208,1,474.508
209,2,475.008
210,1,476.508
211,3,477.375
212,2,477.508
213,1,478.008
214,2,481.008
215,0,481.092
