,speaker,endAt
0,0,45.008
1,1,47.508
2,0,51.508
3,1,62.508
4,0,70.108
5,1,77.508
6,0,88.508
7,1,92.008
8,0,109.325
9,1,110.508
10,0,111.008
11,1,111.508
12,0,117.008
13,1,119.258
14,0,119.425
15,1,121.508
16,0,123.008
17,1,127.208
18,0,129.508
19,1,143.008
20,2,143.508
21,0,148.058
22,1,164.008
23,2,164.908
24,1,178.708
25,2,180.008
26,0,182.542
27,1,183.858
28,2,184.008
29,1,184.508
30,0,185.508
31,1,186.508
32,2,188.842
33,1,201.508
34,0,205.125
35,2,205.508
36,0,205.508
37,1,206.008
38,2,209.008
39,0,210.308
40,2,211.725
41,1,222.008
42,2,223.008
43,0,225.008
44,2,226.508
45,1,227.242
46,2,227.558
47,0,228.508
48,2,235.858
49,0,236.508
50,2,237.508
51,1,238.008
52,2,238.008
53,0,239.508
54,1,240.908
55,2,241.008
56,1,242.508
57,2,244.008
58,0,244.508
59,2,246.242
60,1,247.008
61,0,247.158
62,2,248.508
63,1,250.325
64,2,251.192
65,1,251.508
66,2,252.008
67,1,252.175
68,2,253.008
69,0,254.508
70,2,255.008
71,1,258.892
72,0,259.508
73,1,260.508
74,0,261.008
75,1,263.508
76,0,264.008
77,1,264.142
78,2,264.875
79,0,265.008
80,1,269.892
81,0,272.008
82,1,272.508
83,0,276.708
84,2,285.008
85,0,287.325
86,2,288.008
87,1,288.508
88,2,291.508
89,0,292.008
90,1,295.008
91,0,297.508
92,2,298.158
93,1,299.508
94,0,303.508
95,1,312.508
96,0,313.008
97,1,315.008
98,0,326.842
99,2,327.008
100,0,327.725
101,1,334.008
102,2,340.008
103,0,341.508
104,1,346.058
105,2,350.258
106,0,350.508
107,2,351.008
108,1,352.008
109,2,355.008
110,1,356.092
111,2,357.008
112,0,360.508
113,2,368.008
114,1,368.075
115,2,368.508
116,1,369.008
117,2,369.508
118,1,372.142
119,2,373.575
120,1,378.008
121,0,378.508
122,2,379.758
123,1,380.008
124,0,384.508
125,2,390.508
126,1,392.508
127,2,394.475
128,1,402.508
129,2,407.008
130,1,407.725
131,2,409.008
132,1,410.258
133,2,413.192
134,1,415.008
135,0,419.608
136,2,422.008
137,1,422.508
138,2,424.008
139,1,424.508
140,0,424.842
141,2,425.508
142,1,428.008
143,2,430.642
144,0,431.508
145,1,433.275
146,2,438.658
147,1,438.875
148,2,441.008
149,1,442.008
150,0,459.008
151,2,467.508
152,1,471.008
153,0,472.792
154,2,476.508
155,0,477.008
156,1,477.508
157,0,478.258
158,1,478.508
159,0,479.508
160,1,489.008
161,0,494.008
162,1,501.508
163,2,506.008
164,0,506.508
165,2,508.658
166,0,518.508
167,1,519.008
168,0,520.008
169,1,531.008
170,0,531.508
171,1,532.008
172,0,536.158
173,2,536.508
174,0,537.008
175,1,537.508
176,2,538.508
177,1,539.708
178,2,540.508
179,0,553.408
180,1,553.508
181,0,554.508
182,1,557.508
183,0,557.592
184,1,561.508
185,0,562.008
186,2,562.508
187,1,566.508
188,2,567.008
189,0,567.508
190,1,572.542
191,0,573.008
192,1,574.508
193,0,575.508
194,1,575.692
195,0,575.925
196,1,577.508
197,0,577.608
198,1,590.508
199,2,591.008
200,1,597.008
201,2,597.425
202,1,599.508
203,2,600.008
204,1,600.975
205,2,602.508
206,1,603.008
207,0,604.475
208,1,609.275
209,0,609.508
210,2,610.008
211,1,615.258
212,2,615.508
213,1,617.508
214,0,618.508
215,1,620.508
216,0,621.508
217,1,623.008
218,0,623.842
219,1,624.008
220,0,626.508
221,1,629.508
222,2,630.508
223,0,634.508
224,2,634.508
225,1,636.292
226,2,640.508
227,1,643.008
228,0,643.508
229,2,643.658
230,1,644.858
231,0,654.008
232,2,654.508
233,1,655.008
234,0,655.508
235,1,655.508
236,2,658.508
237,0,659.058
238,1,668.508
239,2,670.508
240,0,677.508
241,1,678.008
242,2,679.508
243,0,680.192
244,1,684.008
245,0,684.608
246,1,690.008
247,0,694.508
248,1,695.008
249,2,696.675
250,0,697.008
251,1,697.508
252,0,703.392
253,2,704.008
254,0,708.208
255,2,708.508
256,1,716.508
257,0,718.508
258,1,723.008
259,2,723.508
260,0,727.508
261,1,737.142
262,2,741.425
263,1,741.508
264,2,748.508
265,0,749.008
266,2,753.008
267,1,754.008
268,2,756.008
269,1,757.308
270,2,759.308
271,0,759.508
272,2,766.725
273,1,767.508
274,2,769.008
275,1,771.742
276,2,774.042
277,1,779.008
278,0,779.508
279,1,781.508
280,2,782.008
281,1,786.008
282,2,787.008
283,1,795.008
284,2,799.742
285,1,800.008
286,0,805.508
287,1,806.508
288,2,807.042
289,0,807.508
290,1,808.508
291,0,809.008
292,2,809.508
293,0,810.008
294,1,811.792
295,2,814.008
296,1,817.508
297,0,822.008
298,1,822.508
299,2,827.008
300,0,827.875
301,2,828.008
302,0,840.442
303,2,840.508
304,0,850.708
305,2,851.508
306,1,853.008
307,0,854.508
308,1,855.508
309,0,856.108
310,1,856.508
311,0,874.008
312,2,876.508
313,0,879.258
314,1,879.508
315,2,886.508
316,1,887.008
317,0,893.008
318,1,898.508
319,0,902.008
320,1,909.508
321,0,910.008
322,2,910.508
323,0,914.508
324,1,916.525
325,2,930.008
326,1,933.008
327,2,940.508
328,1,941.508
329,2,944.508
330,0,944.508
331,1,945.008
332,2,946.008
333,0,946.508
334,2,947.508
335,0,948.008
336,2,950.008
337,0,950.008
338,1,951.808
339,2,953.308
340,1,953.592
341,2,957.008
342,1,959.542
343,2,959.975
344,1,960.508
345,2,965.508
346,0,966.008
347,1,968.525
348,2,970.008
349,0,971.508
350,2,971.508
351,0,972.508
352,2,973.008
353,1,973.008
354,0,974.008
355,2,974.042
356,1,974.508
357,0,976.475
358,1,977.008
359,2,979.508
360,1,981.475
361,2,983.508
362,1,986.325
363,2,993.008
364,1,994.508
365,0,996.008
366,1,996.508
367,0,997.008
368,1,999.008
369,0,1000.008
370,1,1001.508
371,0,1001.858
372,1,1002.975
373,0,1007.008
374,1,1009.008
375,2,1009.508
376,1,1011.008
377,0,1014.008
378,1,1020.008
379,2,1023.508
380,0,1024.008
381,1,1027.242
382,2,1028.008
383,0,1029.008
384,1,1029.508
385,2,1030.008
386,1,1031.008
387,2,1033.008
388,1,1033.508
389,2,1034.008
390,0,1034.508
391,1,1036.192
392,0,1037.508
393,1,1037.758
394,0,1038.508
395,2,1039.042
396,1,1040.508
397,2,1041.008
398,0,1042.008
399,1,1043.558
400,2,1047.008
401,0,1048.008
402,1,1053.508
403,0,1054.858
404,1,1055.008
405,0,1056.008
406,1,1060.508
407,0,1061.508
408,1,1062.542
409,2,1064.008
410,0,1064.042
411,1,1068.008
412,0,1068.425
413,1,1071.108
414,0,1071.508
415,2,1072.275
416,0,1072.508
417,2,1075.008
418,0,1076.008
419,1,1078.008
420,2,1078.508
421,0,1079.208
422,2,1080.475
423,1,1082.008
424,0,1082.508
425,1,1083.008
426,2,1084.008
427,1,1085.008
428,0,1085.508
429,2,1086.008
430,0,1090.508
431,2,1095.508
432,1,1097.508
433,0,1099.008
434,2,1103.008
435,1,1107.008
436,0,1108.508
437,1,1108.592
438,0,1112.008
439,1,1120.825
440,2,1121.008
441,0,1124.508
442,1,1125.008
443,2,1125.875
444,1,1127.092
445,2,1127.508
446,1,1129.008
447,2,1129.508
448,0,1130.008
449,1,1132.508
450,2,1133.508
451,0,1137.008
452,1,1137.275
453,2,1143.008
454,0,1144.008
455,1,1144.508
456,2,1145.008
457,0,1146.008
458,2,1147.508
459,0,1148.008
460,1,1148.642
461,2,1150.242
462,0,1150.508
463,2,1152.008
464,1,1152.508
465,2,1158.008
466,0,1158.508
467,1,1159.508
468,0,1160.008
469,1,1161.242
470,0,1161.508
471,1,1163.508
472,2,1165.008
473,0,1168.008
474,2,1175.508
475,0,1176.008
476,2,1177.008
477,0,1179.008
478,2,1179.025
479,1,1180.625
480,2,1182.008
481,0,1184.508
482,1,1188.508
483,2,1188.675
484,1,1189.008
485,0,1202.508
486,2,1203.008
487,1,1206.408
488,0,1207.158
489,2,1207.458
490,1,1207.475
491,0,1207.908
492,1,1208.008
493,0,1210.858
494,1,1212.008
495,2,1212.508
496,1,1213.975
497,0,1218.508
498,1,1220.508
499,0,1221.508
500,1,1228.825
501,2,1230.125
502,0,1230.258
503,1,1230.458
504,2,1230.508
505,0,1230.975
506,2,1232.508
507,1,1233.508
508,2,1234.008
509,0,1234.508
510,1,1235.008
511,0,1235.508
512,1,1238.508
513,0,1240.508
514,1,1245.775
515,0,1250.075
516,2,1250.508
517,1,1252.508
518,2,1253.508
519,1,1254.092
520,2,1255.008
521,1,1256.008
522,2,1256.508
523,1,1257.008
524,2,1259.275
525,1,1259.375
526,2,1262.858
527,0,1263.008
528,2,1265.008
529,0,1267.508
530,2,1271.008
531,1,1271.508
532,0,1272.008
533,1,1274.008
534,0,1274.508
535,2,1275.008
536,1,1277.008
537,0,1278.008
538,1,1278.508
539,0,1282.342
540,2,1283.008
541,0,1295.508
542,1,1302.508
543,0,1307.908
544,1,1309.008
545,0,1309.508
546,1,1328.892
547,2,1330.775
548,1,1332.008
549,0,1333.508
550,1,1336.508
551,2,1337.008
552,1,1337.508
553,0,1343.508
554,1,1343.925
555,0,1347.575
556,1,1348.708
557,0,1351.008
558,1,1351.742
559,0,1353.008
560,1,1353.508
561,2,1355.475
562,0,1356.508
563,1,1357.008
564,2,1357.508
565,1,1358.008
566,2,1359.125
567,0,1362.508
568,2,1363.508
569,0,1364.008
570,2,1365.508
571,0,1366.508
572,1,1370.508
573,2,1370.742
574,1,1371.508
575,2,1376.008
576,0,1376.508
577,2,1377.108
578,1,1379.075
579,2,1380.475
580,1,1382.508
581,0,1383.725
582,1,1385.042
583,2,1385.508
584,0,1388.158
585,1,1390.508
586,0,1391.508
587,1,1392.008
588,2,1392.008
589,0,1393.008
590,1,1393.158
591,0,1393.508
592,2,1394.008
593,1,1394.508
594,2,1395.758
595,1,1396.008
596,2,1398.508
597,1,1399.508
598,2,1403.258
599,1,1404.008
600,0,1405.008
601,1,1405.508
602,0,1408.508
603,1,1412.192
604,0,1412.508
605,2,1413.508
606,0,1414.008
607,2,1419.342
608,1,1419.508
609,2,1421.508
610,0,1426.008
611,1,1429.192
612,2,1431.042
613,1,1433.008
614,0,1439.508
615,1,1440.008
616,2,1444.725
617,0,1483.092
618,2,1485.008
619,1,1485.508
620,2,1490.008
621,1,1493.775
622,0,1493.875
623,1,1494.008
624,2,1494.508
625,1,1495.508
626,2,1498.008
627,0,1499.508
628,2,1501.508
629,1,1502.508
630,0,1503.008
631,1,1503.508
632,0,1504.508
633,1,1505.008
634,0,1510.008
635,1,1511.508
636,0,1513.008
637,1,1513.575
638,2,1515.108
639,0,1516.008
640,2,1520.142
641,1,1523.508
642,2,1529.008
643,1,1530.508
644,0,1531.008
645,1,1537.508
646,0,1538.008
647,1,1543.008
648,0,1550.742
649,1,1551.008
650,2,1552.008
651,0,1552.508
652,2,1554.008
653,0,1557.008
654,1,1559.008
655,2,1559.508
656,0,1559.508
657,1,1560.008
658,2,1560.508
659,0,1561.008
660,1,1562.508
661,2,1563.008
662,1,1564.008
663,2,1564.008
664,0,1564.508
665,1,1565.008
666,2,1566.008
667,1,1566.508
668,0,1567.042
669,2,1568.008
670,1,1568.008
671,0,1568.475
672,1,1568.842
673,2,1569.008
674,1,1571.392
675,0,1571.508
676,1,1571.675
677,0,1573.008
678,1,1573.808
679,0,1574.508
680,2,1575.008
681,1,1576.008
682,2,1579.008
683,1,1582.508
684,2,1584.508
685,0,1585.508
686,2,1585.592
687,0,1586.508
688,1,1587.508
689,0,1588.008
690,2,1588.008
691,0,1594.008
692,2,1594.508
693,1,1595.008
694,2,1596.475
695,0,1597.508
696,1,1599.458
697,2,1600.508
698,1,1604.375
699,2,1604.508
700,1,1606.508
701,2,1608.008
702,0,1608.742
703,1,1609.508
704,2,1609.742
705,0,1610.008
706,2,1611.942
707,0,1614.292
708,1,1614.508
709,2,1616.008
710,1,1622.508
711,0,1623.275
712,1,1624.008
713,0,1624.258
714,1,1626.292
715,0,1627.008
716,1,1629.375
717,2,1632.008
718,1,1636.692
719,2,1637.725
720,1,1639.008
721,0,1641.008
722,2,1642.008
723,0,1642.008
724,1,1643.508
725,2,1645.658
726,1,1646.008
727,0,1646.508
728,2,1652.508
729,1,1655.008
730,2,1655.508
731,1,1656.008
732,2,1656.508
733,1,1656.975
734,2,1659.008
735,0,1660.008
736,2,1664.508
737,1,1673.192
738,0,1676.508
739,2,1676.642
740,0,1677.875
741,2,1678.508
742,1,1678.842
743,0,1679.508
744,1,1685.008
745,0,1687.008
746,1,1688.975
747,0,1689.508
748,2,1690.008
749,0,1693.008
750,2,1696.508
751,0,1707.708
752,1,1709.008
753,0,1712.358
754,2,1716.275
755,0,1725.508
