,speaker,endAt
0,0,51.608
1,1,53.008
2,0,58.625
3,1,63.508
4,0,71.025
5,1,71.508
6,0,76.008
7,1,78.508
8,0,93.425
9,1,93.508
10,0,94.008
11,1,94.508
12,0,102.592
13,1,104.242
14,0,110.575
15,1,111.042
16,0,111.508
17,1,113.008
18,0,115.008
19,1,120.008
20,0,121.008
21,1,124.008
22,0,125.508
23,1,132.392
24,0,134.008
25,2,138.508
26,1,156.525
27,0,157.508
28,1,164.508
29,0,166.008
30,1,166.892
31,0,167.508
32,2,169.508
33,1,176.508
34,0,176.775
35,1,183.575
36,0,184.008
37,2,188.008
38,1,198.508
39,0,209.925
40,1,210.008
41,2,210.508
42,1,213.025
43,0,213.075
44,1,214.008
45,0,214.508
46,1,216.375
47,2,217.008
48,1,217.508
49,2,219.008
50,0,220.008
51,2,220.508
52,0,225.508
53,2,225.975
54,1,227.308
55,0,229.275
56,2,229.508
57,1,230.242
58,2,230.508
59,0,245.108
60,1,245.508
61,0,248.325
62,2,248.508
63,1,250.008
64,0,250.508
65,1,252.508
66,0,253.008
67,1,258.192
68,2,258.392
69,0,274.275
70,1,275.508
71,0,289.358
72,2,289.508
73,0,293.008
74,2,295.392
75,1,295.508
76,0,295.592
77,2,297.558
78,1,302.258
79,0,303.008
80,1,303.108
81,0,306.925
82,2,307.008
83,1,307.508
84,2,310.508
85,0,312.658
86,2,312.825
87,0,316.508
88,1,317.008
89,0,325.058
90,2,326.242
91,0,329.508
92,1,337.242
93,2,339.175
94,1,342.508
95,0,343.008
96,2,345.925
97,1,352.508
98,2,353.008
99,1,363.842
100,0,366.008
101,2,366.508
102,0,367.008
103,1,367.508
104,0,368.508
105,1,374.858
106,0,375.008
107,1,377.292
108,0,378.125
109,2,378.508
110,1,378.675
111,0,383.542
112,2,384.008
113,0,384.508
114,1,385.142
115,2,385.508
116,0,386.008
117,2,387.158
118,0,390.508
119,2,391.008
120,0,391.008
121,1,391.508
122,0,392.008
123,1,393.508
124,2,394.008
125,0,394.508
126,1,395.008
127,0,402.008
128,2,409.508
129,1,410.008
130,0,410.825
131,2,411.575
132,1,414.508
133,2,415.008
134,1,417.725
135,2,418.008
136,1,421.675
137,2,422.008
138,1,424.508
139,2,425.008
140,1,426.008
141,2,426.508
142,0,429.825
143,1,430.008
144,2,431.508
145,0,432.008
146,1,432.508
147,2,435.908
148,1,436.508
149,2,436.575
150,1,440.008
151,2,440.508
152,1,441.508
153,2,442.625
154,1,442.875
155,2,444.508
156,1,450.008
157,0,450.508
158,1,459.508
159,2,460.075
160,0,461.508
161,1,462.525
162,2,464.142
163,1,464.508
164,2,467.008
165,1,468.008
166,2,468.358
167,1,469.392
168,2,473.075
169,1,473.475
170,0,475.558
171,1,479.508
172,0,481.575
173,2,482.508
174,1,483.008
175,2,486.525
176,0,487.008
177,2,490.008
178,0,490.508
179,2,492.508
180,0,514.742
181,2,516.508
182,0,520.008
183,1,534.508
184,0,539.508
185,1,541.408
186,2,541.508
187,1,549.225
188,0,550.575
189,1,554.542
190,0,555.008
191,1,563.008
192,0,563.508
193,1,571.008
194,2,572.258
195,1,576.008
196,0,576.925
197,1,578.508
198,2,579.575
199,1,580.008
200,2,584.508
201,1,587.542
202,2,588.008
203,1,601.508
204,0,602.008
205,2,608.008
206,1,608.508
207,2,616.008
208,1,621.008
209,0,621.325
210,1,624.508
211,2,627.008
212,1,641.008
213,2,644.942
214,1,645.425
215,2,646.358
216,1,658.008
217,0,658.892
218,1,661.508
219,0,663.758
220,1,663.942
221,0,668.508
222,1,671.508
223,2,672.008
224,0,673.008
225,1,673.508
226,0,674.008
227,1,674.792
228,2,676.142
229,1,676.508
230,0,677.008
231,2,677.508
232,1,678.008
233,0,679.008
234,2,680.008
235,1,680.092
236,2,683.508
237,1,690.125
238,2,691.008
239,1,696.008
240,2,698.008
241,0,701.508
242,1,704.508
243,2,705.008
244,1,705.508
245,2,706.008
246,1,707.375
247,2,710.175
248,1,729.958
249,0,735.608
250,2,736.508
251,0,738.508
252,1,747.408
253,2,748.008
254,0,748.508
255,1,750.158
256,0,751.008
257,2,751.508
258,1,752.008
259,0,752.125
260,2,752.508
261,1,753.008
262,0,753.508
263,2,760.642
264,1,761.008
265,2,761.508
266,1,762.508
267,2,765.508
268,1,767.008
269,2,774.225
270,0,781.008
271,1,783.508
272,0,784.508
273,1,786.008
274,0,786.042
275,2,786.308
276,0,788.108
277,1,790.008
278,2,793.008
279,1,793.508
280,2,794.008
281,1,795.008
282,0,796.258
283,1,798.508
284,2,802.008
285,1,802.508
286,0,804.508
287,1,806.725
288,0,808.008
289,1,808.692
290,0,819.008
291,2,822.508
292,0,825.008
293,1,833.508
294,0,834.508
295,1,835.008
296,0,835.758
297,1,840.508
298,0,841.008
299,2,841.508
300,0,842.858
301,1,843.008
302,0,843.508
303,2,843.608
304,1,845.508
305,0,847.525
306,1,857.008
307,2,858.208
308,1,859.658
309,2,861.508
310,1,867.675
311,2,873.942
312,1,877.008
313,2,878.008
314,1,881.008
315,2,884.175
316,1,891.525
317,2,892.008
318,1,896.008
319,0,896.092
320,1,904.742
321,0,910.508
322,2,913.508
323,1,914.008
324,0,915.008
325,1,916.008
326,2,916.042
327,1,920.008
328,2,922.008
329,1,943.308
330,2,957.508
331,1,964.592
332,2,966.008
333,1,966.408
334,2,972.008
335,0,972.525
336,2,973.508
337,1,979.508
338,2,979.775
339,1,986.008
340,2,986.508
341,0,991.625
342,2,992.008
343,0,1005.508
344,1,1006.508
345,0,1007.192
346,2,1007.508
347,1,1017.008
348,2,1018.508
349,1,1019.008
350,0,1020.008
351,1,1020.908
352,0,1021.008
353,1,1021.508
354,0,1022.508
355,2,1023.508
356,1,1024.008
357,2,1025.008
358,0,1025.508
359,2,1026.508
360,1,1027.508
361,0,1035.208
362,2,1035.508
363,0,1035.592
364,4,1036.008
365,2,1036.008
366,1,1042.325
367,2,1042.508
368,0,1043.508
369,2,1044.008
370,1,1045.075
371,0,1046.008
372,2,1046.625
373,1,1052.625
374,3,1053.008
375,2,1058.508
376,1,1059.508
377,0,1060.442
378,3,1060.508
379,2,1061.008
380,0,1061.508
381,1,1072.008
382,0,1083.292
383,2,1083.508
384,0,1084.508
385,2,1090.758
386,0,1090.842
387,2,1091.508
388,0,1092.008
389,2,1095.008
390,0,1099.508
391,1,1100.008
392,0,1100.508
393,1,1108.008
394,2,1109.092
395,1,1110.008
396,0,1111.008
397,1,1114.675
398,2,1116.508
399,0,1117.508
400,1,1118.008
401,0,1118.508
402,1,1123.508
403,0,1125.008
404,1,1126.875
405,0,1127.508
406,1,1131.425
407,0,1132.008
408,1,1133.792
409,2,1140.508
410,0,1142.508
411,1,1143.508
412,0,1144.225
413,1,1147.208
414,2,1148.508
415,1,1160.508
416,2,1162.142
417,1,1162.508
418,2,1164.008
419,1,1166.508
420,2,1167.508
421,1,1170.508
422,2,1174.508
423,4,1176.375
424,0,1176.508
425,2,1177.008
426,0,1184.442
427,1,1187.008
428,2,1187.508
429,1,1191.508
430,2,1191.975
431,1,1192.508
432,0,1192.508
433,1,1197.375
434,3,1197.508
435,1,1198.508
436,0,1200.508
437,2,1201.508
438,0,1202.008
439,1,1203.008
440,2,1204.192
441,1,1207.008
442,2,1211.875
443,1,1211.892
444,2,1212.508
445,1,1216.142
446,0,1216.508
447,3,1217.008
448,0,1217.508
449,2,1218.008
450,1,1218.725
451,0,1219.008
452,2,1220.508
453,1,1221.008
454,2,1223.008
455,1,1230.508
456,2,1231.508
457,0,1232.008
458,2,1239.025
459,1,1240.508
460,2,1241.508
461,1,1246.008
462,2,1247.008
463,1,1249.758
464,2,1262.208
465,1,1266.508
466,2,1268.792
467,1,1273.058
468,2,1276.008
469,1,1277.592
470,2,1279.025
471,1,1287.008
472,2,1288.908
473,1,1289.008
474,3,1289.658
475,0,1292.075
476,1,1294.008
477,2,1295.008
478,1,1295.858
479,2,1296.008
480,1,1302.508
481,2,1303.008
482,1,1303.508
483,2,1303.558
484,1,1306.508
485,2,1307.008
486,0,1308.508
487,1,1309.508
488,2,1319.575
489,1,1322.508
490,2,1323.008
491,0,1323.508
492,2,1325.008
493,1,1327.508
494,0,1334.758
495,2,1336.008
496,1,1337.058
497,2,1339.892
498,3,1340.008
499,2,1340.508
500,3,1342.008
501,2,1345.008
502,1,1347.275
503,2,1347.508
504,0,1348.008
505,2,1348.508
506,1,1349.942
507,2,1350.508
508,1,1360.558
509,2,1361.008
510,0,1361.658
511,1,1362.508
512,2,1363.008
513,1,1364.008
514,3,1364.508
515,0,1372.692
516,3,1374.508
517,2,1375.508
518,1,1380.008
519,0,1380.508
520,1,1381.008
521,0,1381.508
522,1,1385.508
523,2,1392.392
524,1,1394.008
525,0,1394.508
526,1,1395.008
527,0,1395.508
528,1,1397.842
529,2,1398.908
530,1,1399.725
531,2,1400.008
532,0,1402.375
533,2,1402.508
534,0,1404.242
535,3,1404.508
536,2,1405.008
537,0,1405.508
538,1,1409.058
539,3,1413.658
540,1,1413.775
541,3,1414.008
542,2,1414.508
543,0,1416.508
544,2,1418.042
545,1,1420.508
546,0,1420.808
547,2,1421.708
548,0,1422.008
549,1,1427.008
550,3,1430.508
551,0,1433.658
552,2,1434.008
553,1,1435.325
554,2,1436.542
555,3,1437.008
556,0,1440.325
557,3,1440.475
558,0,1441.508
559,3,1442.008
560,0,1445.508
561,3,1450.508
562,1,1452.008
563,0,1454.008
564,1,1454.508
565,3,1455.508
566,0,1457.025
567,2,1458.342
568,0,1459.008
569,2,1464.008
570,0,1464.075
571,2,1464.508
572,1,1465.008
573,0,1466.008
574,1,1470.192
575,0,1472.125
576,2,1472.175
577,1,1474.008
578,2,1474.508
579,1,1475.008
580,0,1475.675
581,2,1475.825
582,0,1476.158
583,4,1476.508
584,2,1478.008
585,1,1478.558
586,2,1479.008
587,1,1479.775
588,2,1480.508
589,3,1485.875
590,0,1486.008
591,2,1486.508
592,0,1490.025
593,1,1490.508
594,3,1491.508
595,2,1492.008
596,3,1493.542
597,0,1497.008
598,3,1499.608
599,0,1507.008
600,2,1508.508
601,1,1509.008
602,2,1510.008
603,1,1510.508
604,3,1515.008
605,1,1520.008
606,0,1521.008
607,3,1527.508
608,0,1528.008
609,3,1530.508
610,2,1533.208
611,4,1535.008
612,3,1535.508
613,2,1538.508
614,4,1539.425
615,1,1541.508
616,2,1541.508
617,0,1547.508
618,2,1549.825
619,4,1550.008
620,1,1551.508
621,0,1552.008
622,3,1552.258
623,1,1554.508
624,0,1556.008
625,3,1556.758
626,4,1557.008
627,1,1558.508
628,3,1560.092
629,0,1560.508
630,3,1563.008
631,2,1563.508
632,3,1567.008
633,0,1567.508
634,2,1568.008
635,1,1573.508
636,2,1574.508
637,0,1578.508
638,3,1583.008
639,1,1583.508
640,3,1587.325
641,0,1588.008
642,3,1588.058
643,0,1588.508
644,4,1589.742
645,3,1590.008
646,0,1593.008
647,3,1594.008
648,2,1597.625
649,1,1598.008
650,0,1598.508
651,1,1600.008
652,3,1600.508
653,1,1601.008
654,2,1602.008
655,1,1603.508
656,2,1605.508
657,1,1621.508
658,2,1624.008
659,1,1625.642
660,2,1626.675
661,1,1627.008
662,0,1634.008
663,1,1645.375
664,2,1645.508
665,0,1647.025
666,1,1650.508
667,2,1651.508
668,0,1651.508
669,1,1654.475
670,2,1655.508
671,0,1656.508
672,1,1656.592
673,0,1658.508
674,2,1663.008
675,4,1663.508
676,2,1665.108
677,4,1666.008
678,0,1703.508
