,speaker,endAt
0,0,81.508
1,1,86.508
2,0,105.342
3,1,106.008
4,0,106.508
5,1,119.508
6,0,120.008
7,1,120.725
8,0,121.008
9,1,122.008
10,0,122.508
11,1,128.008
12,0,128.508
13,1,141.392
14,0,146.142
15,1,146.508
16,0,155.008
17,1,155.142
18,0,155.608
19,1,164.908
20,0,165.008
21,1,167.642
22,0,168.008
23,2,169.508
24,0,171.008
25,1,171.508
26,0,174.625
27,2,175.008
28,0,176.258
29,2,176.508
30,1,178.008
31,2,178.508
32,1,191.508
33,2,194.158
34,1,197.508
35,2,199.008
36,0,202.408
37,1,202.508
38,2,213.008
39,0,216.008
40,2,216.508
41,0,218.008
42,1,223.508
43,2,230.508
44,0,236.008
45,1,238.508
46,2,239.008
47,1,240.258
48,0,240.508
49,2,241.008
50,1,241.575
51,0,243.508
52,1,246.075
53,0,246.675
54,2,249.808
55,0,256.508
56,1,261.508
57,0,261.558
58,1,262.858
59,0,263.008
60,1,264.008
61,2,264.508
62,0,265.008
63,2,265.008
64,1,267.325
65,2,269.508
66,1,270.008
67,0,272.008
68,1,275.508
69,0,277.008
70,1,278.892
71,0,283.508
72,1,283.792
73,0,285.508
74,2,291.008
75,1,293.008
76,0,300.808
77,2,301.008
78,1,302.008
79,0,302.508
80,1,307.708
81,0,309.008
82,1,310.508
83,2,313.558
84,0,314.008
85,1,314.175
86,2,314.392
87,1,314.475
88,0,316.508
89,2,317.508
90,1,326.558
91,0,330.358
92,1,330.475
93,0,333.608
94,1,335.275
95,0,335.508
96,1,340.008
97,2,346.742
98,1,354.592
99,0,354.892
100,1,359.092
101,0,360.808
102,1,361.008
103,0,361.508
104,1,362.892
105,0,367.008
106,1,367.508
107,0,367.825
108,1,369.008
109,0,369.092
110,1,373.192
111,0,373.508
112,1,375.008
113,0,380.808
114,1,381.508
115,2,399.192
116,1,402.208
117,0,403.292
118,1,405.008
119,2,408.175
120,0,412.475
121,2,412.508
122,0,415.008
123,1,415.508
124,0,416.008
125,1,428.008
126,0,428.508
127,2,429.508
128,1,431.075
129,2,433.008
130,0,433.508
131,1,437.375
132,2,438.808
133,1,451.008
134,0,451.608
135,1,451.642
136,0,452.008
137,1,454.508
138,0,455.008
139,1,455.658
140,0,458.692
141,1,470.825
142,0,473.508
143,2,479.442
144,1,481.508
145,2,484.508
146,1,484.858
147,2,485.008
148,1,485.508
149,2,486.508
150,1,487.008
151,2,487.508
152,1,498.508
153,0,499.608
154,1,503.258
155,0,508.008
156,1,512.008
157,0,512.392
158,1,513.008
159,0,517.542
160,1,518.508
161,0,520.425
162,1,529.725
163,0,530.008
164,2,531.242
165,1,535.692
166,2,536.008
167,0,547.908
168,1,548.008
169,2,548.508
170,1,549.008
171,2,550.508
172,1,555.508
173,0,556.008
174,1,557.008
175,2,558.008
176,0,558.008
177,2,560.925
178,1,562.008
179,0,562.142
180,1,563.742
181,0,564.725
182,1,565.008
183,0,568.008
184,1,572.775
185,0,573.508
186,1,576.742
187,0,577.008
188,2,577.008
189,1,584.592
190,0,585.508
191,1,588.558
192,0,590.008
193,2,590.242
194,1,590.508
195,0,604.508
196,1,608.008
197,2,609.508
198,0,614.792
199,1,619.508
200,2,619.642
201,1,620.008
202,2,622.008
203,1,623.008
204,0,623.508
205,1,624.442
206,0,626.025
207,1,630.908
208,0,633.325
209,1,635.242
210,2,635.508
211,0,636.008
212,1,640.508
213,0,644.958
214,1,647.558
215,0,649.008
216,1,651.408
217,0,651.625
218,1,652.508
219,0,653.008
220,1,655.508
221,0,659.908
222,1,660.008
223,2,669.675
224,1,670.008
225,2,672.008
226,1,677.508
227,2,679.892
228,1,681.242
229,2,684.708
230,0,685.008
231,2,685.508
232,0,695.375
233,1,701.008
234,0,701.508
235,2,701.775
236,1,703.008
237,2,703.508
238,1,704.008
239,2,705.508
240,1,711.008
241,2,712.008
242,0,713.158
243,1,714.875
244,0,714.892
245,2,715.008
246,1,718.008
247,0,718.458
248,1,720.008
249,0,721.925
250,1,727.008
251,0,729.508
252,1,730.008
253,0,752.508
254,1,753.508
255,0,759.508
256,1,761.525
257,0,762.942
258,1,774.125
259,2,774.508
260,0,775.008
261,1,775.508
262,0,781.058
263,1,781.292
264,0,784.008
265,1,792.925
266,0,794.508
267,1,797.075
268,2,798.808
269,1,800.508
270,2,800.508
271,1,801.008
272,0,801.508
273,1,804.008
274,0,804.308
275,1,804.508
276,0,809.275
277,1,810.008
278,0,810.508
279,1,812.392
280,0,812.508
281,1,815.008
282,0,815.508
283,1,829.008
284,2,834.508
285,1,838.892
286,2,852.508
287,1,859.208
288,2,861.008
289,1,865.508
290,0,865.508
291,2,865.842
292,1,865.875
293,0,866.508
294,1,866.742
295,2,867.508
296,1,868.008
297,0,868.508
298,1,870.008
299,0,872.842
300,1,886.008
301,0,888.008
302,1,894.508
303,0,899.508
304,1,900.008
305,0,900.508
306,1,901.508
307,0,903.008
308,1,907.508
309,0,910.508
310,1,918.008
311,0,926.425
312,1,929.175
313,0,929.508
314,2,930.425
315,1,931.008
316,2,931.508
317,1,937.008
318,0,940.008
319,1,944.008
320,0,949.042
321,1,957.025
322,0,958.508
323,1,964.775
324,0,965.508
325,1,969.575
326,0,971.008
327,1,971.225
328,0,972.075
329,1,973.008
330,0,975.508
331,1,981.808
332,0,984.058
333,1,984.508
334,0,985.008
335,1,993.608
336,0,995.042
337,1,996.008
338,0,997.508
339,1,1000.175
340,0,1000.508
341,2,1001.008
342,0,1003.008
343,1,1005.008
344,0,1005.242
345,1,1005.508
346,0,1006.008
347,1,1008.808
348,0,1010.608
349,1,1012.558
350,0,1014.508
351,2,1015.008
352,0,1016.008
353,2,1016.692
354,1,1017.008
355,0,1017.508
356,1,1023.008
357,0,1025.508
358,1,1032.008
359,0,1034.742
360,2,1034.942
361,0,1038.508
