,speaker,endAt
0,0,26.242
1,1,40.508
2,0,45.008
3,1,55.508
4,0,61.508
5,1,68.508
6,0,69.508
7,1,72.008
8,0,75.508
9,1,82.708
10,0,86.142
11,1,86.225
12,0,89.508
13,1,100.825
14,0,101.008
15,1,106.192
16,0,107.008
17,1,112.158
18,0,112.258
19,1,120.158
20,0,120.508
21,1,122.008
22,0,122.158
23,1,125.675
24,0,126.008
25,1,126.725
26,0,127.508
27,1,127.825
28,0,132.358
29,1,134.508
30,0,136.008
31,1,138.508
32,0,139.008
33,1,140.008
34,0,145.508
35,1,150.008
36,0,150.342
37,1,155.008
38,0,155.708
39,1,156.508
40,0,156.558
41,1,157.008
42,2,158.008
43,0,160.008
44,2,161.192
45,0,162.408
46,2,163.008
47,0,163.508
48,2,164.508
49,0,165.008
50,1,165.508
51,0,166.258
52,2,169.508
53,1,171.725
54,2,173.008
55,0,174.508
56,2,180.008
57,0,180.508
58,1,184.508
59,0,187.325
60,1,187.508
61,0,188.508
62,1,190.025
63,2,190.508
64,1,191.008
65,2,193.225
66,0,194.508
67,1,199.775
68,0,211.158
69,2,211.508
70,0,212.558
71,2,217.325
72,0,231.008
73,1,232.008
74,2,236.508
75,0,237.508
76,2,253.208
77,0,254.208
78,2,256.008
79,1,256.508
80,0,260.508
81,1,261.008
82,0,284.008
83,1,286.508
84,0,287.508
85,2,288.008
86,0,289.008
87,2,289.625
88,1,290.508
89,0,294.725
90,2,295.008
91,0,308.092
92,1,309.008
93,0,309.508
94,1,310.825
95,0,313.808
96,1,313.925
97,0,316.192
98,1,316.508
99,0,316.792
100,1,318.008
101,2,318.508
102,0,319.508
103,1,320.008
104,0,321.508
105,2,322.008
106,0,323.008
107,2,325.008
108,0,326.058
109,2,329.008
110,1,329.008
111,0,331.708
112,1,333.508
113,0,334.008
114,1,336.158
115,0,340.075
116,1,340.508
117,2,341.508
118,1,343.008
119,2,344.008
120,1,345.008
121,0,346.008
122,2,346.508
123,0,347.508
124,2,347.542
125,1,352.508
126,2,353.958
127,1,355.508
128,2,356.508
129,1,357.008
130,2,357.508
131,1,365.508
132,0,368.508
133,2,368.892
134,0,369.508
135,1,373.675
136,0,374.008
137,1,380.008
138,0,380.508
139,1,381.008
140,2,395.508
141,1,408.508
142,2,434.008
143,1,434.508
144,0,442.508
145,2,451.008
146,0,453.508
147,2,454.008
148,0,458.158
149,2,458.442
150,3,462.192
151,0,462.508
152,3,465.508
153,1,466.508
154,0,471.508
155,2,472.508
156,0,473.508
157,2,492.008
158,0,492.508
159,1,503.508
160,2,506.508
161,0,507.008
162,2,512.008
163,0,518.008
164,1,523.008
165,2,529.508
166,1,537.508
167,0,538.008
168,1,538.508
169,3,541.008
170,2,549.075
171,0,550.008
172,1,554.758
173,0,558.308
174,2,561.242
175,3,566.008
176,0,566.508
177,2,583.008
178,0,584.308
179,2,592.008
180,0,592.508
181,1,593.508
182,0,594.008
183,3,595.008
184,2,595.508
185,1,596.008
186,3,597.008
187,1,597.042
188,2,597.508
189,0,600.008
190,3,605.508
191,2,609.408
192,0,609.508
193,3,610.008
194,2,613.508
195,3,617.008
196,2,618.508
197,3,624.508
198,0,625.508
199,2,625.508
200,0,626.008
201,3,626.508
202,1,627.008
203,2,627.508
204,1,628.008
205,3,628.508
206,2,637.525
207,3,638.008
208,1,640.508
209,2,641.008
210,1,647.508
211,2,650.192
212,3,656.008
213,0,658.508
214,1,678.908
215,3,679.008
216,1,684.008
217,3,688.508
218,1,694.008
219,2,703.008
220,1,708.008
221,0,718.008
222,1,726.008
223,3,726.542
224,0,733.392
225,3,734.008
226,0,734.508
227,1,735.158
228,3,741.508
229,0,742.008
230,1,742.508
231,2,744.508
232,3,745.508
233,2,746.258
234,3,750.508
235,0,752.558
236,3,755.008
237,1,756.058
238,0,756.508
239,3,757.958
240,0,758.508
241,1,760.008
242,0,760.475
243,1,767.225
244,0,768.008
245,1,769.008
246,3,770.008
247,1,777.358
248,0,778.008
249,2,779.508
250,1,781.008
251,2,783.575
252,1,784.508
253,2,821.008
254,1,821.125
255,2,824.208
256,3,832.008
257,0,832.508
258,2,832.792
259,0,838.892
260,3,843.542
261,1,846.008
262,0,849.508
263,2,854.008
264,0,858.508
265,1,859.008
266,0,864.008
267,1,865.508
268,2,868.758
269,3,869.008
270,1,869.508
271,0,870.508
272,3,871.008
273,0,871.508
274,3,873.008
275,1,873.075
276,3,873.192
277,1,875.008
278,0,878.008
279,1,883.592
280,0,900.508
281,1,901.008
282,3,902.508
283,1,908.008
284,3,910.508
285,1,910.675
286,3,916.508
287,1,917.508
288,2,918.508
289,1,920.225
290,2,920.508
291,1,921.008
292,2,921.508
293,1,922.508
294,2,925.508
295,0,929.925
296,2,931.508
297,0,934.008
298,2,935.008
299,0,943.642
300,1,946.742
301,0,954.508
302,2,957.008
303,0,962.008
304,1,962.508
305,0,965.042
306,1,965.508
307,3,966.008
308,0,968.042
309,1,969.508
