,speaker,endAt
0,0,35.008
1,1,35.958
2,0,38.008
3,1,39.008
4,0,52.008
5,1,59.008
6,0,59.508
7,1,67.142
8,0,99.508
9,1,100.025
10,0,128.625
11,1,129.008
12,0,131.008
13,1,135.325
14,0,136.008
15,1,136.508
16,0,138.508
17,2,138.575
18,1,139.458
19,2,139.725
20,1,140.008
21,2,140.542
22,1,140.808
23,2,141.658
24,0,147.508
25,1,148.008
26,0,149.008
27,1,149.508
28,0,154.975
29,2,156.142
30,0,156.358
31,2,157.008
32,1,158.008
33,2,158.008
34,0,158.508
35,1,159.008
36,2,160.892
37,0,162.008
38,1,162.508
39,0,162.875
40,1,163.508
41,0,164.508
42,2,165.008
43,1,165.825
44,0,166.008
45,2,166.508
46,0,166.525
47,2,167.008
48,1,167.508
49,2,167.592
50,0,168.008
51,2,169.508
52,0,170.508
53,2,171.442
54,1,172.125
55,2,172.508
56,0,177.008
57,2,179.508
58,0,180.008
59,2,180.508
60,0,183.008
61,2,183.508
62,0,186.575
63,2,189.008
64,0,194.008
65,2,196.508
66,1,199.008
67,2,200.008
68,0,201.508
69,1,203.108
70,2,204.508
71,1,205.008
72,0,205.508
73,2,208.508
74,1,209.408
75,2,211.592
76,1,212.008
77,2,212.508
78,1,212.675
79,2,216.508
80,1,219.008
81,0,219.508
82,2,221.008
83,0,221.158
84,2,232.342
85,1,232.508
86,0,234.392
87,2,235.008
88,0,236.342
89,2,236.508
90,1,237.008
91,2,237.508
92,1,237.508
93,2,239.008
94,1,240.792
95,2,244.742
96,1,244.958
97,2,246.508
98,0,247.225
99,2,247.525
100,0,252.008
101,1,252.508
102,0,253.508
103,2,257.508
104,1,258.008
105,0,260.508
106,2,268.358
107,0,278.008
108,2,279.508
109,1,280.625
110,0,282.008
111,1,285.008
112,0,288.008
113,1,289.008
114,0,293.008
115,2,294.125
116,1,294.508
117,2,295.008
118,1,299.008
119,2,299.508
120,0,301.508
121,1,307.008
122,2,307.508
123,1,312.242
124,2,313.508
125,0,317.508
126,1,317.975
127,0,318.008
128,2,319.008
129,0,320.008
130,2,324.008
131,1,325.508
132,0,326.508
133,2,327.075
134,1,327.658
135,2,328.508
136,1,331.008
137,2,331.458
138,1,332.008
139,0,337.875
140,2,345.158
141,0,345.508
142,1,347.008
143,2,347.508
144,1,349.475
145,0,352.508
146,1,354.508
147,2,355.592
148,0,356.008
149,2,356.508
150,0,357.008
151,2,357.508
152,0,361.008
153,2,361.508
154,1,362.175
155,0,365.758
156,2,366.008
157,0,366.508
158,2,367.008
159,0,382.008
160,2,384.642
161,0,385.008
162,2,385.508
163,0,390.508
164,1,391.508
165,0,391.508
166,2,391.725
167,0,400.508
168,2,404.308
169,1,404.508
170,0,405.508
171,2,406.008
172,0,407.008
173,1,408.508
174,2,417.125
175,1,418.125
176,2,420.008
177,1,420.508
178,2,421.508
179,1,422.008
180,2,422.508
181,1,423.008
182,2,432.508
183,0,436.008
184,2,439.808
185,0,440.508
186,1,442.008
187,2,443.775
188,0,445.525
189,1,446.008
190,0,448.508
191,2,450.092
192,0,450.508
193,1,452.508
194,2,453.508
195,1,454.508
196,2,457.008
197,1,458.008
198,2,461.675
199,1,462.725
200,0,462.942
201,1,463.508
202,0,464.008
203,1,473.575
204,2,474.008
205,1,483.008
206,2,485.292
207,1,485.508
208,2,486.008
209,1,487.508
210,2,488.508
211,1,489.008
212,2,489.508
213,1,496.008
214,0,499.642
215,2,500.008
216,0,501.008
217,1,502.508
218,2,505.508
219,1,506.508
220,0,507.008
221,2,507.508
222,0,508.975
223,2,509.508
224,1,514.508
225,2,518.275
226,0,521.008
227,2,523.508
228,1,524.008
229,2,529.008
230,1,534.008
231,0,534.225
232,1,537.508
233,2,539.508
234,3,540.475
235,2,546.708
236,3,547.375
237,2,548.008
238,0,548.508
239,2,549.508
240,3,550.008
241,0,551.125
242,3,551.208
243,0,551.325
244,3,552.508
245,2,553.008
246,0,553.025
247,3,561.008
248,0,571.275
249,3,572.842
250,1,573.008
251,0,592.825
252,3,593.008
253,0,595.508
254,2,601.192
255,0,606.008
256,2,607.508
257,1,611.508
258,0,613.925
259,2,619.508
260,1,620.008
261,2,627.008
262,3,627.508
263,2,629.508
264,3,631.042
265,0,632.408
266,1,633.008
267,3,634.925
268,2,634.942
269,3,635.008
270,2,638.008
271,3,638.508
272,2,640.608
273,1,643.008
274,3,644.058
275,2,644.358
276,3,646.008
277,1,647.692
278,2,648.358
279,3,648.392
280,2,649.508
281,0,650.008
282,1,658.008
283,2,659.008
284,0,659.508
285,2,661.008
286,0,661.508
287,3,662.008
288,2,663.008
289,3,667.508
290,0,668.008
291,3,669.508
292,2,671.625
293,3,673.475
294,2,673.658
295,3,675.008
296,2,675.508
297,3,676.008
298,1,679.425
299,0,679.508
300,3,683.008
301,0,683.508
302,2,690.208
303,3,691.008
304,1,691.508
305,0,692.008
306,1,692.508
307,2,693.008
308,1,693.508
309,2,695.508
310,3,696.008
311,2,706.008
312,0,706.508
313,3,707.008
314,2,707.508
315,3,709.008
316,2,712.008
317,0,715.008
318,3,715.175
319,0,716.008
320,3,717.508
321,0,737.508
322,1,742.008
323,0,743.008
324,3,743.508
325,1,746.508
326,3,747.008
327,0,748.008
328,1,748.158
329,0,748.925
330,1,758.008
331,3,758.342
332,1,758.592
333,3,760.225
334,0,761.008
335,3,762.908
336,1,764.008
337,0,764.508
338,3,767.508
339,1,770.242
340,0,773.008
341,1,774.008
342,0,776.758
343,1,788.008
344,0,790.008
345,1,794.508
346,3,806.008
347,1,807.292
348,2,808.508
349,0,813.292
350,3,815.242
351,0,818.225
352,3,818.508
353,0,832.008
354,3,832.508
355,0,862.508
356,1,867.508
357,3,868.008
358,0,868.508
359,1,874.325
360,2,874.508
361,1,879.508
362,0,882.508
363,2,885.008
364,3,885.508
365,0,890.008
366,2,891.508
367,1,892.008
368,2,895.142
369,1,895.508
370,2,896.508
371,3,898.008
372,0,912.508
373,1,913.692
374,0,917.508
375,2,921.508
376,0,922.392
377,2,922.508
378,1,923.008
379,2,923.508
380,1,924.325
381,0,925.308
382,1,925.508
383,3,925.792
384,0,927.508
385,2,928.775
386,3,929.908
387,2,931.008
388,0,931.075
389,2,931.675
390,1,933.508
391,2,940.508
392,1,941.458
