,speaker,endAt
0,0,48.508
1,1,56.508
2,0,60.675
3,1,61.358
4,0,67.008
5,1,68.008
6,0,68.508
7,1,69.008
8,0,78.008
9,1,82.508
10,0,83.508
11,1,84.008
12,0,94.508
13,1,101.008
14,0,101.508
15,1,103.008
16,0,118.658
17,1,122.692
18,0,125.008
19,1,126.258
20,0,127.525
21,1,128.975
22,0,129.508
23,1,133.008
24,0,136.008
25,1,136.475
26,0,155.008
27,1,161.008
28,0,164.508
29,1,165.008
30,0,165.442
31,1,167.225
32,0,167.508
33,1,170.508
34,0,171.008
35,1,172.042
36,0,176.508
37,1,181.008
38,0,184.442
39,1,184.508
40,0,186.008
41,1,188.008
42,0,189.508
43,1,190.008
44,0,190.442
45,1,193.008
46,0,195.008
47,1,197.008
48,0,197.508
49,1,200.808
50,2,203.208
51,1,205.008
52,2,208.925
53,1,214.508
54,2,215.008
55,1,236.008
56,0,236.508
57,1,237.275
58,0,237.392
59,1,239.825
60,0,240.008
61,1,240.508
62,0,242.008
63,1,242.175
64,2,246.008
65,0,246.508
66,1,248.058
67,0,255.008
68,1,258.008
69,0,258.508
70,1,258.775
71,0,260.908
72,1,263.342
73,2,264.508
74,1,265.008
75,2,265.008
76,0,267.008
77,2,268.008
78,1,268.675
79,2,272.508
80,1,274.008
81,0,274.125
82,2,276.008
83,3,281.008
84,1,287.758
85,2,287.875
86,0,307.008
87,1,307.908
88,0,315.258
89,2,317.008
90,0,317.008
91,1,319.008
92,0,323.508
93,1,325.508
94,2,326.508
95,1,328.508
96,0,331.508
97,1,332.008
98,0,332.508
99,1,334.242
100,2,334.508
101,1,336.508
102,0,340.008
103,1,344.008
104,0,345.692
105,1,347.842
106,0,348.425
107,1,348.508
108,0,350.008
109,1,350.508
110,0,354.008
111,1,354.508
112,3,356.508
113,1,357.008
114,2,357.342
115,0,357.508
116,1,358.008
117,2,358.592
118,0,365.508
119,2,368.508
120,1,369.008
121,2,370.008
122,3,370.508
123,1,371.008
124,0,372.458
125,3,373.108
126,2,373.508
127,1,374.008
128,3,375.508
129,1,379.008
130,0,387.892
131,2,389.008
132,1,394.575
133,2,395.008
134,1,395.508
135,0,397.008
136,1,399.008
137,0,403.508
138,2,403.708
139,1,405.225
140,2,405.508
141,3,406.508
