,speaker,endAt
0,0,45.508
1,1,46.008
2,0,48.225
3,1,59.008
4,0,69.508
5,1,70.008
6,0,70.508
7,1,72.508
8,0,79.008
9,1,80.508
10,0,83.508
11,1,85.508
12,0,104.008
13,1,104.508
14,0,105.008
15,1,114.508
16,0,121.725
17,1,124.508
18,0,125.008
19,1,125.108
20,0,128.508
21,1,129.675
22,0,130.908
23,1,135.258
24,0,137.008
25,1,158.508
26,0,161.508
27,1,162.008
28,0,164.008
29,1,173.375
30,0,174.008
31,1,174.508
32,0,175.508
33,1,179.008
34,0,179.508
35,1,180.008
36,0,180.508
37,1,185.008
38,0,185.392
39,1,196.508
40,0,197.008
41,2,200.508
42,0,202.725
43,1,213.508
44,0,214.008
45,1,219.108
46,2,220.508
47,1,222.008
48,0,226.008
49,1,229.008
50,0,231.508
51,1,232.008
52,2,240.008
53,1,241.008
54,0,241.008
55,2,241.508
56,1,243.008
57,0,244.008
58,2,245.508
59,0,245.608
60,2,245.958
61,1,250.008
62,2,257.875
63,0,258.508
64,2,259.008
65,0,272.758
66,1,276.075
67,0,287.008
68,2,287.575
69,0,287.625
70,2,287.675
71,0,297.008
72,2,298.008
73,0,301.558
74,1,316.508
75,2,316.975
76,0,317.825
77,2,320.242
78,0,322.008
79,2,325.475
80,0,326.258
81,2,328.508
82,0,331.008
83,2,332.008
84,1,332.008
85,0,333.008
86,2,335.008
87,1,339.008
88,0,339.508
89,1,340.508
90,0,344.508
91,2,346.508
92,1,347.008
93,2,353.925
94,1,368.808
95,0,369.508
96,2,373.325
97,1,374.775
98,2,376.008
99,0,376.142
100,2,380.508
101,0,391.508
102,2,394.008
103,0,394.508
104,2,395.008
105,1,395.508
106,2,395.642
107,0,401.508
108,1,402.508
109,0,405.508
110,2,408.892
111,0,408.925
112,1,409.008
113,2,409.475
114,0,419.508
115,2,423.508
116,0,439.392
117,2,442.508
118,0,447.958
119,2,448.008
120,1,448.508
121,0,455.008
122,1,460.625
123,2,463.758
124,1,464.292
125,2,464.342
126,1,464.442
127,2,465.008
128,0,465.508
129,2,466.008
130,0,467.392
131,1,467.508
132,2,468.008
133,1,471.742
134,2,472.008
135,0,473.508
136,1,474.508
137,2,474.542
138,0,475.008
139,1,475.892
140,0,479.508
141,2,484.008
142,0,485.975
143,2,487.508
144,0,489.508
145,2,492.008
146,0,493.008
147,1,493.508
148,2,494.242
149,0,501.175
150,2,501.508
151,0,501.675
152,2,503.508
153,0,506.592
154,1,507.008
155,2,509.508
156,0,517.675
157,2,518.508
158,0,518.725
159,2,523.408
160,0,523.508
161,2,524.508
162,0,525.008
163,2,525.508
164,0,531.892
165,2,534.708
166,0,535.008
167,2,538.008
168,1,538.508
169,0,539.508
170,2,540.008
171,0,544.008
172,2,544.125
173,0,547.508
174,1,547.842
175,0,549.892
176,2,550.675
177,1,551.008
178,0,554.008
179,2,554.475
180,0,559.508
181,2,562.508
182,0,563.508
183,2,564.508
184,0,565.008
185,2,565.508
186,0,570.792
187,2,572.008
188,0,572.325
189,3,572.508
190,0,575.625
191,2,583.508
192,0,585.008
193,2,587.325
194,0,592.008
195,2,593.008
196,0,594.458
197,2,596.592
198,0,597.475
199,2,598.508
200,0,599.608
201,2,602.592
202,0,608.008
203,3,608.508
204,2,609.008
205,0,612.508
206,1,618.508
207,0,619.008
208,1,619.508
