,speaker,endAt
0,0,35.508
1,1,38.192
2,0,38.242
3,1,38.508
4,0,60.525
5,1,61.508
6,0,81.008
7,1,81.608
8,0,95.008
9,1,95.508
10,0,103.008
11,1,103.508
12,0,111.675
13,1,114.008
14,0,114.508
15,1,115.508
16,0,127.508
17,1,136.508
18,0,137.008
19,1,137.508
20,0,138.292
21,1,138.608
22,0,153.658
23,1,168.858
24,2,169.008
25,0,170.508
26,1,195.858
27,0,196.008
28,2,196.508
29,1,204.808
30,2,211.592
31,0,211.942
32,1,212.008
33,2,213.508
34,1,235.092
35,2,235.508
36,0,236.525
37,1,240.242
38,0,241.742
39,1,242.575
40,0,243.008
41,1,252.508
42,0,254.008
43,1,255.042
44,0,256.175
45,1,268.208
46,2,268.508
47,0,273.408
48,2,274.008
49,0,277.592
50,2,277.842
51,0,280.008
52,2,282.508
53,1,283.008
54,0,283.508
55,1,284.208
56,3,293.508
57,2,294.508
58,0,297.508
59,1,302.008
60,3,302.508
61,1,302.508
62,2,303.008
63,0,314.125
64,3,317.508
65,0,329.008
66,1,330.508
67,0,355.008
68,2,355.042
69,0,356.008
70,3,356.508
71,0,357.008
72,3,364.508
73,0,364.575
74,3,366.125
75,0,367.008
76,3,371.508
77,1,372.008
78,0,376.008
79,1,376.508
80,3,380.508
81,0,381.008
82,3,382.508
83,1,383.008
84,3,388.508
85,1,394.692
86,2,395.008
87,1,395.508
88,0,397.092
89,2,400.525
90,3,408.008
91,0,408.508
92,3,409.008
93,0,410.508
94,3,411.508
95,0,412.008
96,3,412.275
97,0,412.508
98,3,416.008
99,0,416.508
100,3,422.642
101,0,425.508
102,3,430.008
103,0,437.475
104,2,438.008
105,0,440.592
106,3,444.008
107,0,446.008
108,3,446.508
109,1,452.025
110,2,453.542
111,0,453.625
112,1,461.508
113,2,464.508
114,1,468.508
115,0,471.175
116,1,476.008
117,0,478.008
118,3,478.508
119,0,479.108
120,2,479.308
121,0,481.892
122,3,484.508
123,0,487.408
124,3,492.825
125,2,499.008
126,0,520.008
127,3,532.008
128,0,533.008
129,3,543.242
130,0,548.508
131,3,556.508
132,2,558.008
133,0,561.008
134,3,572.208
135,2,572.508
136,3,573.508
137,0,575.008
138,2,575.108
139,0,575.458
140,2,577.508
141,0,578.775
142,2,581.008
143,0,582.508
144,3,598.525
145,2,600.008
146,0,604.842
147,3,609.508
148,2,610.275
149,3,610.508
150,0,612.075
151,2,613.008
152,3,613.058
153,2,614.508
154,3,618.375
155,1,618.508
156,0,622.642
157,3,623.508
158,2,627.508
159,0,629.008
160,3,629.008
161,2,629.508
162,0,630.008
163,3,630.508
164,0,632.208
165,2,632.508
166,3,633.008
