,speaker,endAt
0,0,78.008
1,1,78.925
2,0,91.508
3,1,94.008
4,0,111.092
5,1,112.508
6,2,115.708
7,0,117.225
8,2,119.158
9,1,119.508
10,0,123.842
11,2,124.008
12,0,124.292
13,1,124.508
14,2,125.108
15,1,126.742
16,2,127.692
17,1,129.458
18,2,130.008
19,1,137.008
20,2,137.508
21,1,140.508
22,2,141.008
23,1,141.508
24,2,142.125
25,0,142.525
26,1,146.508
27,2,148.008
28,1,148.508
29,2,149.008
30,1,149.375
31,0,149.508
32,1,152.508
33,0,153.225
34,2,153.508
35,1,154.508
36,2,155.775
37,1,159.192
38,0,160.008
39,1,163.225
40,2,167.942
41,1,171.008
42,2,175.742
43,1,176.008
44,0,176.508
45,1,177.808
46,2,180.008
47,0,181.092
48,1,183.008
49,2,186.508
50,1,186.708
51,2,187.025
52,0,188.958
53,2,192.508
54,1,194.008
55,2,196.008
56,1,197.208
57,0,198.008
58,1,200.658
59,2,202.008
60,1,202.508
61,2,203.008
62,1,210.825
63,2,217.942
64,1,219.225
65,0,219.508
66,2,220.392
67,1,223.508
68,0,227.508
69,1,233.842
70,0,234.508
71,1,235.008
72,0,236.875
73,1,237.508
74,2,240.575
75,1,242.508
76,2,245.008
77,1,245.508
78,0,245.875
79,2,247.708
80,1,248.008
81,0,249.308
82,2,260.008
83,0,260.642
84,2,261.192
85,0,262.508
86,2,267.258
87,0,268.008
88,2,271.058
89,1,271.092
90,0,273.092
91,1,279.108
92,0,284.508
93,1,285.008
94,0,285.792
95,1,286.508
96,2,287.008
97,0,287.508
98,1,288.008
99,2,291.742
100,1,297.008
101,0,301.008
102,2,305.658
103,0,313.908
104,1,316.508
105,0,323.008
106,1,325.342
107,0,325.508
108,2,329.408
109,1,330.008
110,0,334.508
111,2,335.008
112,0,336.308
113,2,340.008
114,0,340.458
115,2,341.508
116,0,344.008
117,2,345.008
118,0,348.008
119,1,352.158
120,2,354.008
121,1,357.142
122,0,357.442
123,2,364.008
124,1,367.008
125,0,369.508
126,1,370.508
127,0,372.758
128,1,376.558
129,0,391.792
130,1,391.975
131,0,394.008
132,1,397.008
133,0,405.508
134,1,408.008
135,0,415.508
136,1,424.025
137,0,430.008
138,1,435.142
139,0,436.958
140,1,439.542
141,0,439.592
142,1,439.808
143,0,440.508
144,2,443.008
145,0,464.508
146,1,466.508
147,0,467.008
148,2,468.592
149,0,471.325
150,1,473.708
151,0,475.708
152,1,475.908
153,0,476.508
154,1,477.008
155,0,481.008
156,1,481.125
157,0,483.508
158,1,486.008
159,0,498.508
160,1,499.508
161,2,501.508
162,1,504.975
163,0,506.275
164,1,514.458
165,0,519.208
166,1,520.508
167,0,522.008
168,1,529.508
169,2,533.558
170,0,540.558
171,2,540.708
172,0,568.708
173,1,569.008
174,0,569.508
175,1,570.508
176,0,583.008
177,1,592.508
178,0,624.008
179,1,629.225
180,0,633.008
181,1,634.508
182,0,645.108
183,2,645.508
184,1,649.842
185,0,655.208
186,1,655.475
187,0,659.008
188,2,659.508
189,0,660.508
190,2,666.025
191,0,669.508
192,1,670.508
193,0,673.625
194,1,674.508
195,0,675.692
196,1,679.225
197,0,680.508
198,1,681.008
199,0,681.142
200,1,685.325
201,0,689.542
202,1,691.225
203,0,691.292
204,1,694.275
205,0,695.508
206,1,696.508
207,0,700.508
208,1,701.008
209,0,701.508
210,1,702.008
211,0,704.508
212,1,708.008
213,0,710.508
214,1,711.508
215,2,715.358
216,1,719.358
217,2,725.042
218,0,726.425
219,1,728.008
220,0,730.392
221,1,730.508
222,0,732.008
223,1,737.325
224,0,744.008
225,1,745.008
226,0,771.508
227,2,772.508
228,0,773.008
229,2,786.258
230,1,787.008
231,0,791.508
232,1,792.508
233,2,796.025
234,0,796.358
235,2,799.008
236,1,799.508
237,0,802.508
238,1,803.008
239,0,803.508
240,1,804.008
241,0,807.508
242,1,809.892
243,0,810.508
244,1,812.058
245,0,820.508
246,1,821.008
247,0,821.508
248,1,823.508
249,0,824.008
250,1,833.108
251,2,834.508
252,0,835.008
253,1,836.008
254,0,836.508
255,1,836.892
256,0,840.075
257,1,843.058
258,0,850.508
259,1,859.008
260,2,859.508
261,0,861.508
262,1,863.008
263,2,864.508
264,1,866.008
265,0,867.008
266,1,868.008
267,0,868.508
268,1,870.508
269,0,878.008
270,1,878.225
271,0,882.508
272,1,885.008
273,0,887.008
274,1,888.108
275,0,890.508
276,1,892.225
277,2,893.008
278,0,894.508
279,2,894.975
280,1,897.508
281,2,898.508
282,0,900.508
283,1,911.008
284,0,911.508
285,1,912.008
286,0,912.508
287,1,914.608
288,2,915.008
289,0,916.725
290,2,917.758
291,0,926.508
292,1,926.525
293,2,927.008
294,0,928.508
295,1,931.008
296,0,931.508
297,1,931.892
298,0,935.675
299,2,936.008
300,1,936.508
301,0,939.175
