,speaker,endAt
0,0,26.008
1,1,27.008
2,0,27.508
3,1,52.008
4,0,55.008
5,1,65.008
6,0,72.508
7,1,78.375
8,0,86.508
9,1,100.192
10,0,113.508
11,1,115.508
12,0,119.892
13,1,121.408
14,0,123.692
15,1,124.775
16,0,125.925
17,1,127.008
18,0,128.008
19,1,131.008
20,0,131.508
21,2,134.508
22,0,141.358
23,1,150.008
24,0,150.275
25,2,153.508
26,0,154.842
27,1,158.508
28,2,159.008
29,0,162.008
30,1,163.058
31,2,165.375
32,0,165.625
33,1,170.508
34,2,173.875
35,1,174.008
36,0,184.508
37,1,184.508
38,2,192.325
39,0,192.542
40,2,199.508
41,1,199.575
42,0,200.008
43,1,201.075
44,0,203.725
45,1,204.008
46,0,208.008
47,2,208.508
48,1,209.008
49,2,215.575
50,0,218.542
51,2,219.008
52,0,221.008
53,2,221.508
54,0,222.008
55,2,226.225
56,0,228.508
57,2,232.042
58,0,232.508
59,2,233.008
60,1,233.508
61,0,234.225
62,1,235.008
63,2,235.508
64,1,240.158
65,2,240.508
66,1,242.508
67,0,257.008
68,2,259.008
69,0,259.842
70,2,272.842
71,0,273.075
72,1,275.008
73,0,275.508
74,1,277.008
75,0,282.692
76,1,286.075
77,2,287.175
78,0,291.775
79,2,293.125
80,0,294.292
81,2,296.008
82,0,297.042
83,2,300.442
84,0,300.508
85,2,301.108
86,0,301.242
87,2,305.008
88,0,314.425
89,2,314.508
90,1,316.508
91,2,316.508
92,0,317.008
93,2,319.508
94,1,320.192
95,0,320.292
96,1,320.508
97,2,326.008
98,0,327.525
99,2,328.508
100,0,333.008
101,1,333.758
102,0,334.142
103,2,334.508
104,0,336.508
105,1,338.525
106,0,339.008
107,2,339.942
108,1,340.258
109,2,342.508
110,1,343.008
111,2,347.508
112,0,348.008
113,1,348.508
114,2,349.058
115,1,349.525
116,2,350.508
117,0,350.742
118,1,353.008
119,2,354.508
120,1,368.325
121,0,368.508
122,1,370.508
123,2,375.008
124,0,377.508
125,1,381.008
126,0,382.508
127,2,382.842
128,0,386.508
129,1,390.408
130,0,392.442
131,2,393.008
132,0,397.442
133,1,397.675
134,0,397.942
135,2,400.525
136,1,401.508
137,2,402.508
138,1,409.075
139,2,417.292
140,0,423.508
141,1,425.058
142,2,430.508
143,1,431.242
144,0,432.008
145,2,436.008
146,1,438.008
147,0,438.508
148,1,440.508
149,2,442.508
150,0,443.008
151,2,444.508
152,0,445.358
153,1,447.008
154,2,448.508
155,1,450.008
156,2,450.508
157,1,454.742
158,0,455.008
159,1,456.508
160,2,463.092
161,1,468.642
162,0,470.592
163,1,472.308
164,2,473.508
165,0,474.008
166,1,474.825
167,2,477.508
168,0,478.008
169,1,483.508
170,0,484.508
171,2,492.508
172,1,495.008
173,2,496.125
174,1,500.008
175,2,501.125
176,1,502.692
177,2,503.508
178,1,504.858
179,2,505.008
180,1,505.508
181,2,510.908
182,1,511.008
183,0,511.508
184,1,515.008
185,2,515.908
186,1,516.558
187,2,517.008
188,0,527.508
189,2,531.725
190,0,532.008
191,1,534.475
192,2,537.008
193,0,537.508
194,2,538.008
195,1,538.825
196,2,540.058
197,0,541.008
198,2,545.008
199,1,545.292
200,2,546.008
201,1,549.342
202,2,551.008
203,1,551.092
204,0,552.325
205,2,554.092
206,1,556.092
207,2,559.042
208,0,561.508
209,2,562.008
210,1,565.592
211,2,566.008
212,0,567.508
213,2,568.508
214,0,569.008
215,2,569.508
216,1,571.258
217,0,573.308
218,1,574.025
219,0,576.008
220,1,576.508
221,0,577.008
222,1,578.225
223,0,587.008
224,1,592.675
225,2,593.392
226,1,596.008
227,2,598.008
228,1,603.008
229,2,605.675
230,0,607.175
231,2,607.508
232,0,607.958
233,2,608.008
234,1,613.392
235,2,613.508
236,0,614.542
237,1,615.508
238,0,617.792
239,1,618.508
240,0,622.008
241,1,622.508
242,0,622.592
243,1,639.008
244,2,639.925
245,0,640.508
246,1,642.008
247,0,642.508
248,1,648.508
249,2,653.008
250,1,660.142
251,2,660.508
252,1,665.008
253,2,670.575
254,0,671.008
255,1,671.542
256,2,671.942
257,1,698.442
258,0,698.508
259,1,705.008
260,2,705.508
261,1,709.008
262,0,709.508
263,1,711.008
264,0,717.358
265,1,722.508
266,2,724.008
267,1,731.508
268,2,732.508
269,0,736.508
270,2,742.508
271,1,750.508
272,2,751.008
273,1,752.508
274,2,754.608
275,1,760.408
276,2,761.008
277,1,761.508
278,2,762.508
279,1,763.008
280,2,763.308
281,1,776.008
282,2,776.425
283,1,777.508
284,2,779.508
285,1,780.508
286,2,787.508
287,0,787.625
288,2,790.508
289,1,792.008
290,2,794.158
291,1,797.508
292,2,797.558
293,1,798.508
294,2,799.008
295,1,812.258
296,2,817.008
297,0,823.508
298,1,825.508
299,0,828.008
300,2,832.525
301,1,838.458
302,2,848.008
303,1,851.008
304,2,856.008
305,1,860.192
306,0,861.508
307,1,869.008
308,2,871.008
309,1,878.008
310,0,886.142
311,1,886.508
312,2,893.258
313,1,895.208
314,0,904.108
315,2,907.008
316,0,909.692
317,2,930.542
318,1,931.008
319,2,935.508
320,0,941.008
321,1,942.008
322,0,942.092
323,2,942.508
324,1,943.725
325,2,944.008
326,0,949.275
327,2,953.008
328,0,956.008
329,2,958.542
330,0,964.058
331,2,964.508
332,0,969.508
333,2,972.508
334,0,983.508
335,2,984.008
336,0,985.008
337,1,985.408
338,2,986.008
339,1,987.508
340,2,988.508
341,1,989.508
342,0,990.008
343,1,994.008
344,0,995.008
345,2,998.508
346,1,1000.008
347,0,1005.508
348,2,1007.075
349,3,1012.858
350,2,1013.008
351,3,1013.758
352,2,1014.008
353,1,1014.508
354,3,1016.108
355,0,1016.508
356,1,1017.192
357,0,1017.508
358,2,1019.008
359,3,1019.508
360,1,1019.942
361,3,1023.508
362,1,1024.008
363,2,1024.508
364,1,1026.508
365,2,1028.508
366,1,1030.508
367,2,1031.008
368,1,1036.508
369,2,1037.892
370,3,1038.008
371,2,1045.008
372,1,1051.508
373,2,1052.508
374,1,1055.708
375,0,1055.925
376,1,1060.008
377,2,1060.508
378,1,1061.008
379,2,1062.508
380,1,1063.008
381,2,1064.008
382,1,1076.508
383,2,1080.508
384,1,1081.008
385,2,1081.508
386,1,1082.292
387,3,1082.508
388,0,1086.008
389,3,1086.508
390,2,1087.008
391,3,1088.008
392,1,1088.575
393,2,1090.175
394,1,1092.508
395,2,1095.008
396,1,1096.508
397,3,1097.008
398,2,1099.658
399,1,1113.008
400,2,1113.508
401,1,1115.008
402,3,1115.325
403,2,1118.158
404,1,1119.508
405,0,1120.508
406,2,1121.008
407,1,1121.225
408,3,1121.475
409,1,1130.008
410,2,1131.508
411,0,1135.792
412,1,1137.208
413,2,1138.008
414,1,1139.008
415,2,1139.508
416,1,1141.008
417,2,1141.108
418,1,1143.192
419,3,1143.508
420,1,1145.508
421,2,1146.008
422,1,1153.008
423,3,1156.508
424,1,1167.508
425,2,1168.008
426,1,1171.008
427,3,1171.508
428,2,1176.508
429,1,1178.692
430,2,1179.008
431,3,1179.508
432,2,1180.008
433,1,1188.408
434,3,1188.475
435,1,1190.008
436,3,1191.508
437,4,1200.008
438,3,1200.008
439,1,1211.508
440,0,1212.508
441,2,1216.142
442,3,1216.508
443,2,1227.008
444,1,1229.508
445,2,1237.425
446,1,1239.975
447,3,1245.508
448,1,1252.508
449,3,1258.008
450,1,1266.158
451,3,1272.508
452,1,1275.508
453,2,1286.008
454,1,1287.508
455,2,1289.008
