,speaker,endAt
0,0,47.008
1,1,50.508
2,0,56.508
3,1,64.508
4,0,72.008
5,1,75.125
6,0,75.508
7,1,78.508
8,0,83.508
9,1,92.008
10,0,105.058
11,1,107.008
12,0,108.008
13,1,111.658
14,0,116.508
15,1,118.792
16,0,119.008
17,1,119.508
18,0,121.558
19,1,123.542
20,0,123.592
21,1,123.692
22,0,128.008
23,1,128.508
24,0,129.008
25,1,132.525
26,0,132.975
27,1,134.008
28,0,134.508
29,1,140.008
30,0,144.025
31,1,149.008
32,0,150.508
33,1,152.008
34,0,153.008
35,1,153.508
36,0,154.008
37,1,157.558
38,0,159.508
39,1,160.908
40,0,163.008
41,1,163.508
42,0,165.008
43,1,165.508
44,0,166.842
45,1,173.508
46,0,174.508
47,1,177.508
48,0,179.008
49,1,180.508
50,0,180.508
51,2,181.508
52,0,182.508
53,1,182.508
54,2,192.242
55,0,192.508
56,2,195.008
57,1,196.508
58,0,197.008
59,1,197.508
60,0,197.675
61,1,199.508
62,0,202.508
63,2,203.008
64,1,203.508
65,0,205.008
66,1,207.392
67,0,208.008
68,1,208.508
69,2,209.008
70,0,213.008
71,1,214.508
72,0,215.508
73,1,227.008
74,0,227.125
75,1,227.508
76,0,229.192
77,2,230.008
78,1,231.008
79,2,234.008
80,0,238.508
81,1,239.008
82,2,242.408
83,0,244.508
84,1,245.008
85,0,245.308
86,2,246.508
87,0,247.008
88,1,248.192
89,0,249.008
90,1,249.325
91,0,251.008
92,2,251.508
93,0,254.675
94,2,256.158
95,1,270.508
96,0,272.008
97,1,273.342
98,2,273.508
99,1,276.508
100,2,278.008
101,0,282.092
102,1,283.008
103,0,285.008
104,2,292.408
105,0,293.008
106,2,294.008
107,0,294.508
108,2,296.608
109,1,306.508
110,2,308.292
111,1,308.375
112,2,316.508
113,1,317.008
114,0,317.508
115,1,319.508
116,0,320.508
117,2,321.008
118,1,321.508
119,2,324.575
120,1,326.775
121,2,328.508
122,1,332.658
123,0,334.508
124,2,336.908
125,1,340.008
126,2,340.508
127,1,340.508
128,0,342.008
129,2,342.508
130,1,347.008
131,0,347.258
132,1,348.125
133,2,349.008
134,1,350.258
135,0,350.508
136,2,351.008
137,0,351.508
138,1,352.008
139,0,353.008
140,1,354.008
141,0,355.008
142,2,355.508
143,0,356.508
144,2,357.508
145,0,357.608
146,2,359.008
147,0,359.508
148,1,360.008
149,2,360.208
150,0,361.008
151,1,367.058
152,0,367.508
153,2,368.275
154,1,368.508
155,0,369.008
156,1,369.508
157,0,370.208
158,2,371.508
159,1,376.008
160,2,376.658
161,1,377.175
162,2,381.208
163,0,381.508
