,speaker,endAt
0,0,37.508
1,1,38.508
2,0,41.558
3,1,58.375
4,0,116.208
5,1,116.225
6,0,135.508
7,1,141.042
8,0,143.792
9,1,144.008
10,0,152.508
11,1,155.275
12,0,156.508
13,2,157.342
14,1,159.342
15,2,160.008
16,0,161.008
17,2,161.592
18,1,162.008
19,0,162.508
20,1,163.508
21,0,165.375
22,2,167.008
23,1,167.508
24,0,170.508
25,1,171.525
26,0,172.508
27,2,173.508
28,1,175.058
29,2,179.358
30,1,179.558
31,0,182.925
32,1,185.008
33,2,185.508
34,1,191.358
35,2,191.508
36,0,203.008
37,2,203.508
38,0,207.025
39,1,207.742
40,0,209.008
41,1,210.008
42,2,210.508
43,0,211.508
44,2,212.158
45,0,213.508
46,2,214.008
47,0,216.142
48,2,217.508
49,1,219.008
50,2,223.508
51,1,225.508
52,0,226.508
53,2,226.708
54,1,226.758
55,0,226.958
56,1,227.008
57,0,227.508
58,2,227.742
59,0,227.892
60,1,228.508
61,0,229.392
62,2,231.508
63,1,231.742
64,0,232.292
65,1,234.008
66,0,240.775
67,1,241.058
68,2,241.508
69,0,242.008
70,1,242.508
71,0,243.008
72,1,247.008
73,0,250.008
74,1,255.225
75,2,255.508
76,0,256.008
77,1,256.508
78,2,265.008
79,0,270.008
80,2,279.508
81,0,279.625
82,2,297.508
83,0,298.008
84,2,299.225
85,0,299.508
86,2,300.008
87,0,302.008
88,1,302.458
89,2,302.508
90,1,308.508
91,0,322.375
92,1,322.508
93,2,322.575
94,0,325.408
95,1,325.508
96,0,325.675
97,1,326.008
98,2,332.308
99,1,333.692
100,2,337.892
101,0,338.008
102,1,339.508
103,2,343.942
104,1,345.008
105,0,345.508
106,2,345.742
107,0,347.008
108,2,354.175
109,0,354.542
110,2,362.008
111,0,362.508
112,2,363.008
113,0,363.508
114,2,364.008
115,1,364.508
116,0,364.775
117,2,365.008
118,1,365.508
119,2,367.008
120,1,368.308
121,2,369.508
122,1,379.508
123,2,383.242
124,1,383.508
125,0,383.842
126,2,384.008
127,1,384.508
128,2,387.008
129,0,387.508
130,2,388.758
131,0,391.008
132,2,391.508
133,0,392.508
134,2,393.008
135,0,400.658
136,1,405.525
137,2,406.008
138,0,406.692
139,1,409.925
140,0,411.508
141,2,412.008
142,0,412.508
143,2,414.325
144,1,414.508
145,0,419.008
146,2,420.442
147,0,420.508
148,2,425.508
149,0,428.008
150,2,436.008
151,0,436.442
152,2,449.508
153,0,451.625
154,2,453.008
155,0,456.258
156,1,457.008
157,0,470.625
158,2,474.508
159,0,475.508
160,1,476.508
161,2,477.008
162,0,478.508
163,2,479.508
164,1,479.508
165,2,480.508
166,0,481.008
167,1,483.558
168,0,491.508
169,2,512.008
170,0,518.008
171,1,521.008
172,0,523.008
173,1,523.142
174,0,523.508
175,1,532.008
176,0,540.092
177,1,543.008
178,0,544.008
179,2,545.008
180,0,549.508
181,2,556.708
182,0,556.892
183,1,558.008
184,0,579.008
185,1,579.508
186,0,580.008
187,1,581.008
188,0,587.125
189,1,588.058
190,0,598.008
191,2,602.508
192,0,605.008
193,2,606.058
194,0,607.008
195,1,609.458
196,2,614.175
197,0,614.508
198,1,616.008
199,0,619.508
200,2,621.508
201,0,621.575
202,2,623.958
203,1,625.508
204,0,631.708
205,2,631.958
206,0,632.508
207,1,633.508
208,0,633.508
209,2,639.008
210,0,641.508
211,2,645.008
212,0,653.508
213,2,656.008
214,0,656.508
215,2,657.075
216,1,657.508
217,0,658.008
218,1,659.008
219,0,659.125
220,2,662.192
221,1,663.008
222,2,663.875
223,1,665.808
224,0,667.942
225,1,669.508
226,0,670.008
227,1,670.508
228,0,671.508
229,2,684.508
230,1,685.675
231,2,689.125
232,0,694.008
233,2,709.108
234,0,710.508
235,2,711.175
236,0,711.508
237,1,711.942
238,0,713.508
239,1,715.008
240,0,723.808
241,1,726.008
242,0,749.008
243,1,749.508
244,0,760.508
245,2,761.008
246,0,761.508
247,2,762.008
248,0,763.008
249,2,765.008
250,0,766.508
251,2,768.358
252,0,768.508
253,2,784.508
254,0,785.008
255,1,792.792
256,2,796.425
257,0,796.508
258,1,797.008
259,0,826.758
260,2,829.892
261,0,831.508
262,1,833.542
263,0,840.008
264,1,843.008
265,0,845.008
266,2,845.508
267,0,846.008
268,2,846.508
269,0,866.508
270,2,869.008
271,0,869.508
272,1,870.008
273,0,884.508
274,2,898.508
275,0,903.508
276,2,913.008
277,0,917.008
278,1,917.508
279,2,918.825
280,0,919.008
281,1,920.508
282,0,925.908
283,1,926.008
284,2,926.358
285,0,944.008
286,1,945.008
287,0,946.008
288,1,946.508
289,2,947.008
290,1,970.508
291,0,973.508
292,2,978.325
293,0,980.508
294,2,996.692
295,0,997.508
296,2,998.008
297,0,999.675
298,1,1000.008
299,0,1000.508
300,1,1001.508
301,0,1008.008
302,1,1010.008
303,0,1010.508
304,2,1011.175
305,1,1011.508
306,0,1014.025
307,1,1015.725
308,0,1016.008
309,2,1016.508
310,0,1017.008
311,2,1022.008
312,0,1023.508
313,2,1025.742
314,1,1026.325
315,0,1029.008
316,2,1030.075
317,0,1034.508
318,2,1034.542
319,1,1034.808
320,2,1036.008
321,0,1036.508
322,2,1036.808
323,0,1037.508
324,2,1038.508
325,0,1039.008
326,2,1053.642
327,0,1054.008
328,1,1054.508
329,0,1055.175
330,1,1059.508
331,2,1064.025
332,0,1065.008
333,1,1066.008
334,0,1066.508
335,1,1069.508
336,2,1070.792
337,0,1074.292
338,2,1075.008
339,0,1075.508
340,2,1078.225
341,0,1085.508
342,2,1088.125
343,0,1088.508
344,2,1090.508
345,1,1091.008
346,2,1092.008
347,1,1093.742
348,0,1099.008
349,1,1102.508
350,2,1103.008
351,0,1103.508
352,2,1105.008
353,1,1106.008
354,0,1113.508
355,2,1115.008
356,1,1116.008
357,0,1116.142
358,1,1116.508
359,2,1118.775
360,1,1121.508
361,0,1122.508
362,2,1124.008
363,1,1124.508
364,0,1125.008
365,2,1126.508
366,0,1139.008
367,2,1140.292
368,0,1142.942
369,2,1146.008
370,0,1148.275
371,2,1149.008
372,0,1149.008
373,1,1150.508
374,0,1151.008
375,2,1156.008
376,1,1158.008
377,0,1158.508
378,2,1165.508
379,0,1167.008
380,1,1171.008
381,0,1171.008
382,1,1173.508
383,0,1174.008
384,2,1177.008
385,1,1177.225
386,2,1183.508
387,0,1190.558
388,2,1191.008
389,0,1196.458
390,1,1196.808
391,0,1197.508
392,2,1198.008
393,0,1198.258
394,2,1204.508
395,0,1206.508
396,2,1206.908
397,0,1208.875
398,2,1210.008
399,0,1210.508
400,1,1210.508
401,2,1211.008
402,1,1211.508
403,0,1212.008
404,1,1213.208
405,0,1228.008
406,2,1230.092
407,0,1230.958
408,2,1242.758
409,0,1242.775
410,1,1243.008
411,0,1246.008
412,2,1251.508
413,0,1261.125
414,1,1261.508
415,0,1262.308
416,1,1263.192
417,0,1263.542
418,2,1264.508
419,0,1266.825
420,1,1267.008
421,2,1268.008
422,1,1268.508
423,2,1270.508
424,0,1272.642
425,2,1273.008
426,1,1273.008
427,0,1273.508
428,2,1282.892
429,1,1283.508
430,0,1288.508
431,2,1288.542
432,0,1289.008
433,1,1289.008
434,0,1291.508
435,1,1292.025
436,2,1292.458
437,0,1299.242
438,2,1300.508
439,0,1301.508
440,2,1302.008
441,1,1313.508
442,0,1319.008
443,1,1319.508
444,0,1324.192
445,1,1325.508
446,0,1327.508
447,2,1328.508
448,0,1329.508
449,2,1331.508
450,1,1333.008
451,2,1334.508
452,0,1361.008
453,2,1369.008
454,0,1374.008
455,2,1375.008
456,0,1378.208
457,2,1379.008
458,3,1384.508
459,0,1385.008
460,1,1385.508
461,0,1386.508
462,1,1387.208
463,0,1388.008
464,2,1389.642
465,0,1390.008
466,1,1397.508
467,0,1398.508
468,2,1404.008
469,0,1404.508
470,2,1412.008
471,3,1412.508
472,0,1414.508
473,2,1416.792
474,1,1418.358
475,0,1420.842
476,2,1424.608
477,0,1426.608
478,2,1429.842
479,1,1430.042
480,0,1430.508
481,2,1431.008
482,0,1431.508
483,2,1434.008
484,0,1434.508
485,2,1439.008
486,0,1441.008
487,2,1445.342
488,0,1447.008
489,2,1449.008
490,0,1449.508
491,2,1456.008
492,0,1457.008
493,1,1458.008
494,0,1462.625
495,1,1462.908
496,0,1463.508
497,1,1464.175
498,0,1468.008
499,1,1469.008
500,2,1471.008
501,0,1474.475
502,2,1476.908
503,0,1477.008
504,3,1478.508
505,0,1482.775
506,3,1483.292
507,2,1490.108
508,1,1493.142
509,0,1495.508
510,2,1496.275
511,0,1499.842
512,2,1501.008
513,0,1501.508
514,2,1502.008
515,0,1503.008
516,2,1508.208
517,0,1508.508
518,2,1509.508
519,0,1511.008
520,2,1515.008
521,1,1516.508
522,2,1518.275
523,1,1519.508
524,2,1523.625
525,0,1524.025
526,1,1525.892
527,2,1533.008
528,0,1536.708
529,2,1536.925
530,0,1537.508
531,1,1542.508
532,0,1543.008
533,1,1543.508
534,0,1543.842
535,1,1544.008
536,0,1544.292
537,1,1544.508
538,0,1554.125
539,1,1561.392
540,2,1564.342
541,1,1565.508
542,2,1566.525
543,1,1568.008
544,0,1572.542
545,1,1573.008
546,3,1573.508
547,2,1574.142
548,0,1575.508
549,1,1576.758
550,2,1576.842
551,1,1577.458
552,2,1577.508
553,0,1578.508
554,1,1579.508
555,0,1581.442
556,1,1581.508
557,2,1582.008
558,0,1582.508
559,1,1584.008
560,0,1584.508
561,1,1586.508
562,3,1589.008
563,0,1592.508
564,2,1594.775
565,1,1600.542
566,2,1601.008
567,1,1601.508
568,2,1602.592
569,1,1606.008
570,2,1607.508
571,1,1608.192
572,2,1614.025
573,1,1615.008
574,0,1623.008
575,2,1623.325
576,0,1624.058
577,2,1624.508
578,0,1625.008
579,2,1629.008
580,0,1629.508
581,2,1630.008
