,speaker,endAt
0,0,33.508
1,1,34.225
2,0,35.008
3,1,50.358
4,0,53.008
5,1,61.508
6,0,64.942
7,1,65.008
8,0,68.008
9,1,76.008
10,0,79.008
11,1,80.008
12,0,81.508
13,1,90.608
14,0,90.942
15,1,99.175
16,0,100.508
17,1,114.425
18,0,116.008
19,1,120.508
20,0,121.008
21,1,125.508
22,0,133.008
23,1,133.508
24,0,147.508
25,2,150.008
26,0,152.508
27,2,153.508
28,0,167.008
29,2,168.508
30,0,170.508
31,2,171.008
32,0,172.408
33,2,176.008
34,0,194.008
35,2,194.508
36,0,194.508
37,1,195.008
38,0,197.008
39,1,199.725
40,0,207.258
41,2,207.508
42,0,215.508
43,1,218.642
44,0,219.425
45,1,219.725
46,0,220.008
47,1,221.508
48,2,222.508
49,0,223.008
50,2,227.508
51,0,229.008
52,2,231.508
53,0,232.008
54,1,233.508
55,0,233.742
56,1,234.008
57,2,234.575
58,1,236.075
59,0,238.692
60,1,239.292
61,3,240.508
62,2,241.508
63,1,242.008
64,0,242.508
65,1,244.458
66,2,244.508
67,0,245.008
68,2,246.008
69,0,246.508
70,1,247.375
71,0,247.442
72,1,248.008
73,0,249.508
74,1,250.508
75,0,254.225
76,2,254.508
77,0,255.008
78,2,256.008
79,1,258.508
80,0,264.258
81,1,267.725
82,0,267.875
83,1,269.108
84,0,269.508
85,2,270.008
86,3,270.508
87,0,271.008
88,1,271.958
89,2,274.175
90,1,275.725
91,2,276.475
92,1,282.092
93,2,285.008
94,0,288.508
95,1,288.542
96,2,289.508
97,0,290.008
98,2,292.508
99,0,292.542
100,2,295.358
101,0,295.425
102,2,296.858
103,0,304.208
104,2,323.342
105,0,324.008
106,1,324.508
107,2,328.008
108,1,328.508
109,2,329.008
110,0,330.508
111,1,331.508
112,2,334.008
113,0,335.508
114,2,335.958
115,0,340.308
116,2,340.508
117,1,343.008
118,2,343.042
119,0,348.508
120,2,351.192
121,0,354.008
122,2,366.008
123,1,367.508
124,2,369.675
125,1,370.525
126,0,371.508
127,2,372.008
128,0,372.108
129,2,372.508
130,1,384.008
131,0,385.692
132,2,387.508
133,0,388.008
134,2,390.008
135,0,392.575
136,2,394.008
137,1,394.558
138,2,395.508
139,0,399.008
140,1,400.008
141,0,402.625
142,2,403.008
143,1,404.508
144,2,409.508
145,0,412.008
146,1,412.592
147,2,416.792
148,1,417.508
149,3,418.008
150,0,418.575
151,1,419.508
152,3,419.608
153,0,422.008
154,3,422.708
155,0,425.008
156,3,425.508
157,0,426.508
158,3,428.008
159,1,430.008
160,3,433.008
161,0,433.508
162,2,433.808
163,1,437.008
164,3,439.308
165,1,439.508
166,0,443.908
167,3,444.008
168,2,445.392
169,0,446.008
170,1,448.008
171,2,448.508
172,1,449.008
173,0,450.458
174,1,454.508
175,2,456.508
176,3,457.008
177,2,457.508
178,0,458.275
179,2,461.008
180,3,464.008
181,1,464.508
182,3,465.008
183,1,474.025
184,3,474.508
185,1,475.508
186,0,477.008
187,3,478.758
188,0,479.008
189,2,480.508
190,0,489.025
191,1,489.075
192,0,491.592
193,2,492.008
194,0,497.008
195,2,500.508
196,0,505.508
197,2,506.008
198,0,514.325
199,3,514.508
200,2,515.008
201,1,515.508
202,0,516.008
203,2,516.508
204,1,517.092
205,0,518.508
206,3,519.508
207,2,519.508
208,0,522.508
209,3,523.508
210,2,524.508
211,0,525.008
212,1,531.508
213,0,532.008
214,1,532.125
215,0,540.058
216,3,540.508
217,1,541.825
218,0,542.008
219,3,542.542
220,0,543.508
221,3,545.008
222,1,546.508
223,3,547.258
224,1,547.508
225,2,548.008
226,3,549.008
227,0,549.508
228,3,553.008
229,0,553.508
230,1,559.008
231,0,560.008
232,3,563.008
233,0,563.508
234,3,564.125
235,0,567.008
236,2,568.508
237,3,569.008
238,1,569.508
239,0,569.525
240,2,569.908
241,0,570.008
242,1,570.508
243,2,571.008
244,0,571.075
245,2,573.008
246,3,573.675
247,0,574.008
248,1,574.092
249,3,575.008
250,0,575.508
251,3,580.008
252,0,580.508
253,3,580.808
254,0,581.008
255,1,582.008
256,0,587.008
257,2,587.508
258,1,588.208
259,0,589.525
260,1,590.675
261,2,591.008
262,0,591.008
263,3,591.508
264,0,593.142
265,2,593.508
266,1,595.508
267,0,597.008
268,1,600.008
269,0,600.508
270,1,610.008
271,3,610.558
272,1,613.008
273,2,616.508
274,3,617.508
275,0,618.508
276,2,618.592
277,0,618.958
278,2,620.008
279,0,620.508
280,1,624.508
281,0,626.508
282,3,630.008
283,0,630.508
284,1,631.508
285,0,632.508
286,1,646.508
287,3,647.508
288,1,648.008
289,0,653.008
290,1,662.008
291,3,662.508
292,0,663.408
293,1,664.008
294,3,664.508
295,2,665.008
296,3,665.008
297,0,665.458
298,1,668.008
299,0,668.508
300,1,674.508
301,0,675.008
302,1,683.008
303,0,685.508
304,1,690.508
305,3,694.008
306,0,694.908
307,1,710.608
308,2,715.008
309,0,718.508
310,2,720.508
311,1,734.508
312,0,736.508
313,1,750.408
314,3,750.625
315,0,753.508
316,1,753.758
317,3,754.008
318,0,771.225
319,1,771.508
320,3,771.725
321,2,772.008
322,1,772.558
323,2,773.008
324,3,773.508
325,1,774.008
326,0,776.642
327,2,778.508
328,1,779.008
329,0,779.508
330,2,784.242
331,0,785.508
332,1,791.508
333,0,796.508
334,3,798.008
335,1,798.108
336,3,798.508
337,0,799.008
338,1,800.008
